"STCD","TM","Z1","Z2","ZQ","ZV","WPTN","WPTN2","INSERTTM"
"10001234",2020-05-29 20:00:00.000,0.6180,3.674,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-29 21:00:00.000,0.6180,3.674,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-29 22:00:00.000,0.6180,3.674,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-29 23:00:00.000,0.6180,3.674,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-30 00:00:00.000,0.6180,3.674,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-30 01:00:00.000,0.6180,3.674,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-30 02:00:00.000,0.6180,3.674,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-30 03:00:00.000,0.6180,3.674,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-30 04:00:00.000,0.6180,3.674,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-30 05:00:00.000,0.6180,3.674,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-30 06:00:00.000,0.6180,3.674,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-30 07:00:00.000,0.6180,3.674,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-30 08:00:00.000,0.6180,,,,6,,2021-01-18 10:32:50.887
"10001234",2020-05-30 09:00:00.000,0.6180,3.675,,,6,,2021-01-18 10:32:50.887
"10001234",2020-05-30 10:00:00.000,0.6180,3.675,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-30 11:00:00.000,0.6180,3.675,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-30 12:00:00.000,0.6180,3.675,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-30 13:00:00.000,0.6180,3.675,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-30 14:00:00.000,0.6180,3.675,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-30 15:00:00.000,0.6180,3.675,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-30 16:00:00.000,0.6180,3.675,,,6,6,2021-01-18 10:32:50.887
