TM,Z2,DRP,SLM10,SLM20,SLM40,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12
2020-06-23 11:00:00,3.861,2.5,6.9,7.6,6.9,708.4506109,793.9786727,1029.559455,921.1969684,1334.249381,2175.607642,2522.34616,2462.055296,2639.086748,2723.485708,1841.262851,1277.987018
2020-06-23 12:00:00,3.86,10,6.9,7.8,7.3,708.3235565,793.8881958,1029.424875,921.0556959,1334.114071,2175.671595,2522.630237,2462.283405,2639.433491,2723.728548,1841.355267,1277.981726
2020-06-23 13:00:00,3.86,5,6.9,7.744,7.189,708.1965021,793.7977189,1029.290296,920.9144235,1333.978761,2175.735548,2522.914314,2462.511514,2639.780234,2723.971388,1841.447683,1277.976435
2020-06-23 14:00:00,3.862,0,6.9,7.754,7.209,708.0694476,793.7072421,1029.155716,920.773151,1333.843452,2175.799501,2523.198391,2462.739624,2640.126977,2724.214227,1841.540098,1277.971143
2020-06-23 15:00:00,3.862,17.5,6.9,7.8,7.3,707.9423932,793.6167652,1029.021137,920.6318786,1333.708142,2175.863454,2523.482468,2462.967733,2640.47372,2724.457067,1841.632514,1277.965851
2020-06-23 16:00:00,3.864,0,6.9,7.8,7.3,707.8153388,793.5262884,1028.886557,920.4906062,1333.572832,2175.927407,2523.766544,2463.195842,2640.820463,2724.699906,1841.72493,1277.96056
2020-06-23 17:00:00,3.864,0,6.9,7.8,7.3,707.6882844,793.4358115,1028.751978,920.3493337,1333.437522,2175.99136,2524.050621,2463.423951,2641.167205,2724.942746,1841.817345,1277.955268
2020-06-23 18:00:00,3.864,0,6.9,7.8,7.3,707.56123,793.3453346,1028.617398,920.2080613,1333.302213,2176.055314,2524.334698,2463.652061,2641.513948,2725.185585,1841.909761,1277.949976
2020-06-23 19:00:00,3.864,0,6.9,7.8,7.3,707.4341755,793.2548578,1028.482819,920.0667888,1333.166903,2176.119267,2524.618775,2463.88017,2641.860691,2725.428425,1842.002176,1277.944684
2020-06-23 20:00:00,3.864,0,6.9,7.8,7.3,707.3071211,793.1643809,1028.348239,919.9255164,1333.031593,2176.18322,2524.902851,2464.108279,2642.207434,2725.671265,1842.094592,1277.939393
2020-06-23 21:00:00,3.864,0,6.9,7.827,7.336,707.1800667,793.0739041,1028.213659,919.784244,1332.896283,2176.247173,2525.186928,2464.336388,2642.554177,2725.914104,1842.187008,1277.934101
2020-06-23 22:00:00,3.864,0,6.9,7.8,7.3,707.0530123,792.9834272,1028.07908,919.6429715,1332.760974,2176.311126,2525.471005,2464.564497,2642.90092,2726.156944,1842.279423,1277.928809
2020-06-23 23:00:00,3.864,0,6.9,7.8,7.3,706.9259579,792.8929503,1027.9445,919.5016991,1332.625664,2176.375079,2525.755082,2464.792607,2643.247663,2726.399783,1842.371839,1277.923518
2020-06-24 00:00:00,3.864,0,6.9,7.8,7.3,706.7989035,792.8024735,1027.809921,919.3604266,1332.490354,2176.439032,2526.039159,2465.020716,2643.594406,2726.642623,1842.464254,1277.918226
2020-06-24 01:00:00,3.864,0,6.841,7.794,7.282,706.671849,792.7119966,1027.675341,919.2191542,1332.355044,2176.502985,2526.323235,2465.248825,2643.941149,2726.885462,1842.55667,1277.912934
2020-06-24 02:00:00,3.864,0,6.9,7.8,7.3,706.5447946,792.6215198,1027.540762,919.0778818,1332.219735,2176.566938,2526.607312,2465.476934,2644.287892,2727.128302,1842.649086,1277.907642
2020-06-24 03:00:00,3.864,0,6.742,7.759,7.237,706.4177402,792.5310429,1027.406182,918.9366093,1332.084425,2176.630891,2526.891389,2465.705043,2644.634635,2727.371142,1842.741501,1277.902351
2020-06-24 04:00:00,3.864,0,6.9,7.8,7.3,706.2906858,792.440566,1027.271603,918.7953369,1331.949115,2176.694845,2527.175466,2465.933153,2644.981378,2727.613981,1842.833917,1277.897059
2020-06-24 05:00:00,3.864,0,6.9,7.8,7.3,706.1636314,792.3500892,1027.137023,918.6540644,1331.813805,2176.758798,2527.459542,2466.161262,2645.328121,2727.856821,1842.926333,1277.891767
2020-06-24 06:00:00,3.864,0,6.698,7.68,7.202,706.0365769,792.2596123,1027.002444,918.512792,1331.678496,2176.822751,2527.743619,2466.389371,2645.674864,2728.09966,1843.018748,1277.886476
2020-06-24 07:00:00,3.864,0,6.9,7.8,7.3,705.9095225,792.1691355,1026.867864,918.3715196,1331.543186,2176.886704,2528.027696,2466.61748,2646.021607,2728.3425,1843.111164,1277.881184
2020-06-24 08:00:00,3.864,0,6.9,7.6,7.1,705.7824681,792.0786586,1026.733284,918.2302471,1331.407876,2176.950657,2528.311773,2466.84559,2646.36835,2728.585339,1843.203579,1277.875892
2020-06-24 09:00:00,3.92,1,6.9,7.6,7.1,705.6554137,791.9881818,1026.598705,918.0889747,1331.272566,2177.01461,2528.59585,2467.073699,2646.715093,2728.828179,1843.295995,1277.8706
2020-06-24 10:00:00,3.909,0,6.9,7.6,7.3,705.5283593,791.8977049,1026.464125,917.9477022,1331.137256,2177.078563,2528.879926,2467.301808,2647.061836,2729.071019,1843.388411,1277.865309
2020-06-24 11:00:00,3.909,0,6.6,7.8,7.1,705.4013049,791.807228,1026.329546,917.8064298,1331.001947,2177.142516,2529.164003,2467.529917,2647.408579,2729.313858,1843.480826,1277.860017
2020-06-24 12:00:00,3.909,0,16.285,7.814,7.348,705.2742504,791.7167512,1026.194966,917.6651574,1330.866637,2177.206469,2529.44808,2467.758026,2647.755321,2729.556698,1843.573242,1277.854725
2020-06-24 13:00:00,3.909,0.5,7.6,7.6,7.3,705.147196,791.6262743,1026.060387,917.5238849,1330.731327,2177.270422,2529.732157,2467.986136,2648.102064,2729.799537,1843.665657,1277.849434
2020-06-24 14:00:00,3.92,0,18.081,7.883,7.419,705.0201416,791.5357975,1025.925807,917.3826125,1330.596017,2177.334376,2530.016234,2468.214245,2648.448807,2730.042377,1843.758073,1277.844142
2020-06-24 15:00:00,3.929,0,8.7,7.8,7.6,704.8930872,791.4453206,1025.791228,917.24134,1330.460708,2177.398329,2530.30031,2468.442354,2648.79555,2730.285216,1843.850489,1277.83885
2020-06-24 16:00:00,3.939,0,100,8,7.3,704.7660328,791.3548437,1025.656648,917.1000676,1330.325398,2177.462282,2530.584387,2468.670463,2649.142293,2730.528056,1843.942904,1277.833558
2020-06-24 17:00:00,3.95,0,8.5,8.3,7.8,704.6389784,791.2643669,1025.522069,916.9587952,1330.190088,2177.526235,2530.868464,2468.898573,2649.489036,2730.770896,1844.03532,1277.828267
2020-06-24 18:00:00,3.961,0,8.5,8.3,7.8,704.5119239,791.17389,1025.387489,916.8175227,1330.054778,2177.590188,2531.152541,2469.126682,2649.835779,2731.013735,1844.127736,1277.822975
2020-06-24 19:00:00,3.966,0,8.5,8.3,7.8,704.3848695,791.0834132,1025.252909,916.6762503,1329.919469,2177.654141,2531.436617,2469.354791,2650.182522,2731.256575,1844.220151,1277.817683
2020-06-24 20:00:00,3.955,0,8.5,8.3,7.8,704.2578151,790.9929363,1025.11833,916.5349778,1329.784159,2177.718094,2531.720694,2469.5829,2650.529265,2731.499414,1844.312567,1277.812391
2020-06-24 21:00:00,3.889,0,8.5,8.3,7.8,704.1307607,790.9024594,1024.98375,916.3937054,1329.648849,2177.782047,2532.004771,2469.811009,2650.876008,2731.742254,1844.404982,1277.8071
2020-06-24 22:00:00,3.909,0,8.5,8.3,7.8,704.0037063,790.8119826,1024.849171,916.252433,1329.513539,2177.846,2532.288848,2470.039119,2651.222751,2731.985094,1844.497398,1277.801808
2020-06-24 23:00:00,3.909,0,8.5,8.3,7.8,703.8766518,790.7215057,1024.714591,916.1111605,1329.37823,2177.909953,2532.572925,2470.267228,2651.569494,2732.227933,1844.589814,1277.796516
2020-06-25 00:00:00,3.909,0,8.5,8.3,7.8,703.7495974,790.6310289,1024.580012,915.9698881,1329.24292,2177.973907,2532.857001,2470.495337,2651.916237,2732.470773,1844.682229,1277.791225
2020-06-25 01:00:00,,0,8.946,8.374,7.848,703.622543,790.540552,1024.445432,915.8286156,1329.10761,2178.03786,2533.141078,2470.723446,2652.26298,2732.713612,1844.774645,1277.785933
2020-06-25 02:00:00,,0,4.534,8.354,7.838,703.4954886,790.4500751,1024.310853,915.6873432,1328.9723,2178.101813,2533.425155,2470.951556,2652.609723,2732.956452,1844.86706,1277.780641
2020-06-25 03:00:00,,0,8.5,8.3,7.8,703.3684342,790.3595983,1024.176273,915.5460708,1328.836991,2178.165766,2533.709232,2471.179665,2652.956466,2733.199291,1844.959476,1277.775349
2020-06-25 04:00:00,,0,8.5,8.3,7.8,703.2413798,790.2691214,1024.041694,915.4047983,1328.701681,2178.229719,2533.993309,2471.407774,2653.303209,2733.442131,1845.051892,1277.770058
2020-06-25 05:00:00,,0,8.5,8.3,7.8,703.1143253,790.1786446,1023.907114,915.2635259,1328.566371,2178.293672,2534.277385,2471.635883,2653.649952,2733.684971,1845.144307,1277.764766
2020-06-25 06:00:00,,0,8.5,8.3,7.8,702.9872709,790.0881677,1023.772534,915.1222534,1328.431061,2178.357625,2534.561462,2471.863992,2653.996694,2733.92781,1845.236723,1277.759474
2020-06-25 07:00:00,,0,8.5,8.3,7.8,702.8602165,789.9976908,1023.637955,914.980981,1328.295751,2178.421578,2534.845539,2472.092102,2654.343437,2734.17065,1845.329139,1277.754183
2020-06-25 08:00:00,,0,8.5,8.3,7.8,702.7331621,789.907214,1023.503375,914.8397086,1328.160442,2178.485531,2535.129616,2472.320211,2654.69018,2734.413489,1845.421554,1277.748891
2020-06-25 09:00:00,,0,8.5,8.3,7.8,702.6061077,789.8167371,1023.368796,914.6984361,1328.025132,2178.549484,2535.413692,2472.54832,2655.036923,2734.656329,1845.51397,1277.743599
2020-06-25 10:00:00,,0,8.5,8.3,7.8,702.4790532,789.7262603,1023.234216,914.5571637,1327.889822,2178.613438,2535.697769,2472.776429,2655.383666,2734.899168,1845.606385,1277.738307
2020-06-25 11:00:00,,0,8.5,8.3,7.8,702.3519988,789.6357834,1023.099637,914.4158912,1327.754512,2178.677391,2535.981846,2473.004538,2655.730409,2735.142008,1845.698801,1277.733016
2020-06-25 12:00:00,,0,8.5,8.3,7.8,702.2249444,789.5453065,1022.965057,914.2746188,1327.619203,2178.741344,2536.265923,2473.232648,2656.077152,2735.384848,1845.791217,1277.727724
2020-06-25 13:00:00,,0,8.5,8.3,7.8,702.09789,789.4548297,1022.830478,914.1333464,1327.483893,2178.805297,2536.55,2473.460757,2656.423895,2735.627687,1845.883632,1277.722432
2020-06-25 14:00:00,,0,8.5,8.3,7.8,701.9708356,789.3643528,1022.695898,913.9920739,1327.348583,2178.86925,2536.834076,2473.688866,2656.770638,2735.870527,1845.976048,1277.717141
2020-06-25 15:00:00,,0,8.5,8.3,7.8,701.8437812,789.273876,1022.561319,913.8508015,1327.213273,2178.933203,2537.118153,2473.916975,2657.117381,2736.113366,1846.068463,1277.711849
2020-06-25 16:00:00,,0,8.5,8.3,7.8,701.7167267,789.1833991,1022.426739,913.709529,1327.077964,2178.997156,2537.40223,2474.145085,2657.464124,2736.356206,1846.160879,1277.706557
2020-06-25 17:00:00,,0,8.5,8.3,7.8,701.5896723,789.0929222,1022.292159,913.5682566,1326.942654,2179.061109,2537.686307,2474.373194,2657.810867,2736.599045,1846.253295,1277.701265
2020-06-25 18:00:00,,0,8.5,8.3,7.8,701.4626179,789.0024454,1022.15758,913.4269842,1326.807344,2179.125062,2537.970384,2474.601303,2658.15761,2736.841885,1846.34571,1277.695974
2020-06-25 19:00:00,,,8.5,8.3,7.8,701.3355635,788.9119685,1022.023,913.2857117,1326.672034,2179.189015,2538.25446,2474.829412,2658.504353,2737.084725,1846.438126,1277.690682
2020-06-25 20:00:00,,,8.5,8.3,7.8,701.2085091,788.8214917,1021.888421,913.1444393,1326.536725,2179.252969,2538.538537,2475.057521,2658.851096,2737.327564,1846.530542,1277.68539
2020-06-25 21:00:00,,,8.5,8.3,7.8,701.0814546,788.7310148,1021.753841,913.0031668,1326.401415,2179.316922,2538.822614,2475.285631,2659.197839,2737.570404,1846.622957,1277.680098
2020-06-25 22:00:00,,,8.5,8.3,7.8,700.9544002,788.6405379,1021.619262,912.8618944,1326.266105,2179.380875,2539.106691,2475.51374,2659.544582,2737.813243,1846.715373,1277.674807
2020-06-25 23:00:00,,,8.5,8.3,7.8,700.8273458,788.5500611,1021.484682,912.720622,1326.130795,2179.444828,2539.390767,2475.741849,2659.891325,2738.056083,1846.807788,1277.669515
2020-06-26 00:00:00,,,,,,700.7002914,788.4595842,1021.350103,912.5793495,1325.995486,2179.508781,2539.674844,2475.969958,2660.238068,2738.298922,1846.900204,1277.664223
2020-06-26 01:00:00,,,,,,700.573237,788.3691074,1021.215523,912.4380771,1325.860176,2179.572734,2539.958921,2476.198068,2660.58481,2738.541762,1846.99262,1277.658932
2020-06-26 02:00:00,,,,,,700.4461826,788.2786305,1021.080944,912.2968046,1325.724866,2179.636687,2540.242998,2476.426177,2660.931553,2738.784602,1847.085035,1277.65364
2020-06-26 03:00:00,,,,,,700.3191281,788.1881537,1020.946364,912.1555322,1325.589556,2179.70064,2540.527075,2476.654286,2661.278296,2739.027441,1847.177451,1277.648348
2020-06-26 04:00:00,,,,,,700.1920737,788.0976768,1020.811784,912.0142598,1325.454246,2179.764593,2540.811151,2476.882395,2661.625039,2739.270281,1847.269867,1277.643056
2020-06-26 05:00:00,,,,,,700.0650193,788.0071999,1020.677205,911.8729873,1325.318937,2179.828546,2541.095228,2477.110504,2661.971782,2739.51312,1847.362282,1277.637765
2020-06-26 06:00:00,,,,,,699.9379649,787.9167231,1020.542625,911.7317149,1325.183627,2179.8925,2541.379305,2477.338614,2662.318525,2739.75596,1847.454698,1277.632473
2020-06-26 07:00:00,,,,,,699.8109105,787.8262462,1020.408046,911.5904424,1325.048317,2179.956453,2541.663382,2477.566723,2662.665268,2739.998799,1847.547113,1277.627181
2020-06-26 08:00:00,,,,,,699.6838561,787.7357694,1020.273466,911.44917,1324.913007,2180.020406,2541.947459,2477.794832,2663.012011,2740.241639,1847.639529,1277.62189
2020-06-26 09:00:00,,,,,,699.5568016,787.6452925,1020.138887,911.3078976,1324.777698,2180.084359,2542.231535,2478.022941,2663.358754,2740.484479,1847.731945,1277.616598
2020-06-26 10:00:00,,,,,,699.4297472,787.5548156,1020.004307,911.1666251,1324.642388,2180.148312,2542.515612,2478.251051,2663.705497,2740.727318,1847.82436,1277.611306
2020-06-26 11:00:00,,,,,,699.3026928,787.4643388,1019.869728,911.0253527,1324.507078,2180.212265,2542.799689,2478.47916,2664.05224,2740.970158,1847.916776,1277.606014
2020-06-26 12:00:00,,,,,,699.1756384,787.3738619,1019.735148,910.8840802,1324.371768,2180.276218,2543.083766,2478.707269,2664.398983,2741.212997,1848.009191,1277.600723
2020-06-26 13:00:00,,,,,,699.048584,787.2833851,1019.600569,910.7428078,1324.236459,2180.340171,2543.367842,2478.935378,2664.745726,2741.455837,1848.101607,1277.595431
2020-06-26 14:00:00,,,,,,698.9215295,787.1929082,1019.465989,910.6015354,1324.101149,2180.404124,2543.651919,2479.163487,2665.092469,2741.698676,1848.194023,1277.590139
2020-06-26 15:00:00,,,,,,698.7944751,787.1024313,1019.331409,910.4602629,1323.965839,2180.468077,2543.935996,2479.391597,2665.439212,2741.941516,1848.286438,1277.584848
2020-06-26 16:00:00,,,,,,698.6674207,787.0119545,1019.19683,910.3189905,1323.830529,2180.532031,2544.220073,2479.619706,2665.785955,2742.184356,1848.378854,1277.579556
2020-06-26 17:00:00,,,,,,698.5403663,786.9214776,1019.06225,910.177718,1323.69522,2180.595984,2544.50415,2479.847815,2666.132698,2742.427195,1848.47127,1277.574264
2020-06-26 18:00:00,,,,,,698.4133119,786.8310008,1018.927671,910.0364456,1323.55991,2180.659937,2544.788226,2480.075924,2666.479441,2742.670035,1848.563685,1277.568972
2020-06-26 19:00:00,,,,,,698.2862575,786.7405239,1018.793091,909.8951732,1323.4246,2180.72389,2545.072303,2480.304033,2666.826183,2742.912874,1848.656101,1277.563681
2020-06-26 20:00:00,,,,,,698.159203,786.650047,1018.658512,909.7539007,1323.28929,2180.787843,2545.35638,2480.532143,2667.172926,2743.155714,1848.748516,1277.558389
2020-06-26 21:00:00,,,,,,698.0321486,786.5595702,1018.523932,909.6126283,1323.153981,2180.851796,2545.640457,2480.760252,2667.519669,2743.398553,1848.840932,1277.553097
2020-06-26 22:00:00,,,,,,697.9050942,786.4690933,1018.389353,909.4713558,1323.018671,2180.915749,2545.924533,2480.988361,2667.866412,2743.641393,1848.933348,1277.547805
2020-06-26 23:00:00,,,,,,697.7780398,786.3786165,1018.254773,909.3300834,1322.883361,2180.979702,2546.20861,2481.21647,2668.213155,2743.884233,1849.025763,1277.542514
2020-06-27 00:00:00,,,,,,697.6509854,786.2881396,1018.120194,909.188811,1322.748051,2181.043655,2546.492687,2481.44458,2668.559898,2744.127072,1849.118179,1277.537222
2020-06-27 01:00:00,,,,,,697.5239309,786.1976627,1017.985614,909.0475385,1322.612742,2181.107608,2546.776764,2481.672689,2668.906641,2744.369912,1849.210594,1277.53193
2020-06-27 02:00:00,,,,,,697.3968765,786.1071859,1017.851034,908.9062661,1322.477432,2181.171562,2547.060841,2481.900798,2669.253384,2744.612751,1849.30301,1277.526639
2020-06-27 03:00:00,,,,,,697.2698221,786.016709,1017.716455,908.7649936,1322.342122,2181.235515,2547.344917,2482.128907,2669.600127,2744.855591,1849.395426,1277.521347
2020-06-27 04:00:00,,,,,,697.1427677,785.9262322,1017.581875,908.6237212,1322.206812,2181.299468,2547.628994,2482.357016,2669.94687,2745.09843,1849.487841,1277.516055
2020-06-27 05:00:00,,,,,,697.0157133,785.8357553,1017.447296,908.4824488,1322.071502,2181.363421,2547.913071,2482.585126,2670.293613,2745.34127,1849.580257,1277.510763
2020-06-27 06:00:00,,,,,,696.8886589,785.7452784,1017.312716,908.3411763,1321.936193,2181.427374,2548.197148,2482.813235,2670.640356,2745.58411,1849.672673,1277.505472
2020-06-27 07:00:00,,,,,,696.7616044,785.6548016,1017.178137,908.1999039,1321.800883,2181.491327,2548.481225,2483.041344,2670.987099,2745.826949,1849.765088,1277.50018
2020-06-27 08:00:00,,,,,,696.63455,785.5643247,1017.043557,908.0586314,1321.665573,2181.55528,2548.765301,2483.269453,2671.333842,2746.069789,1849.857504,1277.494888
2020-06-27 09:00:00,,,,,,696.5074956,785.4738479,1016.908978,907.917359,1321.530263,2181.619233,2549.049378,2483.497563,2671.680585,2746.312628,1849.949919,1277.489597
2020-06-27 10:00:00,,,,,,696.3804412,785.383371,1016.774398,907.7760866,1321.394954,2181.683186,2549.333455,2483.725672,2672.027328,2746.555468,1850.042335,1277.484305
2020-06-27 11:00:00,,,,,,696.2533868,785.2928941,1016.639819,907.6348141,1321.259644,2181.747139,2549.617532,2483.953781,2672.374071,2746.798307,1850.134751,1277.479013
2020-06-27 12:00:00,,,,,,696.1263323,785.2024173,1016.505239,907.4935417,1321.124334,2181.811093,2549.901608,2484.18189,2672.720814,2747.041147,1850.227166,1277.473721
2020-06-27 13:00:00,,,,,,695.9992779,785.1119404,1016.370659,907.3522692,1320.989024,2181.875046,2550.185685,2484.409999,2673.067557,2747.283987,1850.319582,1277.46843
2020-06-27 14:00:00,,,,,,695.8722235,785.0214636,1016.23608,907.2109968,1320.853715,2181.938999,2550.469762,2484.638109,2673.414299,2747.526826,1850.411997,1277.463138
2020-06-27 15:00:00,,,,,,695.7451691,784.9309867,1016.1015,907.0697244,1320.718405,2182.002952,2550.753839,2484.866218,2673.761042,2747.769666,1850.504413,1277.457846
2020-06-27 16:00:00,,,,,,695.6181147,784.8405098,1015.966921,906.9284519,1320.583095,2182.066905,2551.037916,2485.094327,2674.107785,2748.012505,1850.596829,1277.452555
2020-06-27 17:00:00,,,,,,695.4910603,784.750033,1015.832341,906.7871795,1320.447785,2182.130858,2551.321992,2485.322436,2674.454528,2748.255345,1850.689244,1277.447263
2020-06-27 18:00:00,,,,,,695.3640058,784.6595561,1015.697762,906.645907,1320.312476,2182.194811,2551.606069,2485.550546,2674.801271,2748.498184,1850.78166,1277.441971
2020-06-27 19:00:00,,,,,,695.2369514,784.5690793,1015.563182,906.5046346,1320.177166,2182.258764,2551.890146,2485.778655,2675.148014,2748.741024,1850.874076,1277.436679
2020-06-27 20:00:00,,,,,,695.109897,784.4786024,1015.428603,906.3633622,1320.041856,2182.322717,2552.174223,2486.006764,2675.494757,2748.983864,1850.966491,1277.431388
2020-06-27 21:00:00,,,,,,694.9828426,784.3881255,1015.294023,906.2220897,1319.906546,2182.38667,2552.4583,2486.234873,2675.8415,2749.226703,1851.058907,1277.426096
2020-06-27 22:00:00,,,,,,694.8557882,784.2976487,1015.159444,906.0808173,1319.771237,2182.450624,2552.742376,2486.462982,2676.188243,2749.469543,1851.151322,1277.420804
2020-06-27 23:00:00,,,,,,694.7287338,784.2071718,1015.024864,905.9395448,1319.635927,2182.514577,2553.026453,2486.691092,2676.534986,2749.712382,1851.243738,1277.415512
2020-06-28 00:00:00,,,,,,694.6016793,784.116695,1014.890284,905.7982724,1319.500617,2182.57853,2553.31053,2486.919201,2676.881729,2749.955222,1851.336154,1277.410221
2020-06-28 01:00:00,,,,,,694.4746249,784.0262181,1014.755705,905.657,1319.365307,2182.642483,2553.594607,2487.14731,2677.228472,2750.198061,1851.428569,1277.404929
2020-06-28 02:00:00,,,,,,694.3475705,783.9357413,1014.621125,905.5157275,1319.229997,2182.706436,2553.878683,2487.375419,2677.575215,2750.440901,1851.520985,1277.399637
2020-06-28 03:00:00,,,,,,694.2205161,783.8452644,1014.486546,905.3744551,1319.094688,2182.770389,2554.16276,2487.603528,2677.921958,2750.683741,1851.6134,1277.394346
2020-06-28 04:00:00,,,,,,694.0934617,783.7547875,1014.351966,905.2331826,1318.959378,2182.834342,2554.446837,2487.831638,2678.268701,2750.92658,1851.705816,1277.389054
2020-06-28 05:00:00,,,,,,693.9664072,783.6643107,1014.217387,905.0919102,1318.824068,2182.898295,2554.730914,2488.059747,2678.615444,2751.16942,1851.798232,1277.383762
2020-06-28 06:00:00,,,,,,693.8393528,783.5738338,1014.082807,904.9506378,1318.688758,2182.962248,2555.014991,2488.287856,2678.962187,2751.412259,1851.890647,1277.37847
2020-06-28 07:00:00,,,,,,693.7122984,783.483357,1013.948228,904.8093653,1318.553449,2183.026201,2555.299067,2488.515965,2679.30893,2751.655099,1851.983063,1277.373179
2020-06-28 08:00:00,,,,,,693.585244,783.3928801,1013.813648,904.6680929,1318.418139,2183.090155,2555.583144,2488.744075,2679.655673,2751.897938,1852.075479,1277.367887
2020-06-28 09:00:00,,,,,,693.4581896,783.3024032,1013.679069,904.5268204,1318.282829,2183.154108,2555.867221,2488.972184,2680.002415,2752.140778,1852.167894,1277.362595
2020-06-28 10:00:00,,,,,,693.3311352,783.2119264,1013.544489,904.385548,1318.147519,2183.218061,2556.151298,2489.200293,2680.349158,2752.383618,1852.26031,1277.357304
2020-06-28 11:00:00,,,,,,693.2040807,783.1214495,1013.409909,904.2442756,1318.01221,2183.282014,2556.435375,2489.428402,2680.695901,2752.626457,1852.352725,1277.352012
2020-06-28 12:00:00,,,,,,693.0770263,783.0309727,1013.27533,904.1030031,1317.8769,2183.345967,2556.719451,2489.656511,2681.042644,2752.869297,1852.445141,1277.34672
2020-06-28 13:00:00,,,,,,692.9499719,782.9404958,1013.14075,903.9617307,1317.74159,2183.40992,2557.003528,2489.884621,2681.389387,2753.112136,1852.537557,1277.341428
2020-06-28 14:00:00,,,,,,692.8229175,782.8500189,1013.006171,903.8204582,1317.60628,2183.473873,2557.287605,2490.11273,2681.73613,2753.354976,1852.629972,1277.336137
2020-06-28 15:00:00,,,,,,692.6958631,782.7595421,1012.871591,903.6791858,1317.470971,2183.537826,2557.571682,2490.340839,2682.082873,2753.597815,1852.722388,1277.330845
2020-06-28 16:00:00,,,,,,692.5688086,782.6690652,1012.737012,903.5379134,1317.335661,2183.601779,2557.855758,2490.568948,2682.429616,2753.840655,1852.814803,1277.325553
2020-06-28 17:00:00,,,,,,692.4417542,782.5785884,1012.602432,903.3966409,1317.200351,2183.665732,2558.139835,2490.797058,2682.776359,2754.083495,1852.907219,1277.320262
2020-06-28 18:00:00,,,,,,692.3146998,782.4881115,1012.467853,903.2553685,1317.065041,2183.729686,2558.423912,2491.025167,2683.123102,2754.326334,1852.999635,1277.31497
2020-06-28 19:00:00,,,,,,692.1876454,782.3976346,1012.333273,903.114096,1316.929732,2183.793639,2558.707989,2491.253276,2683.469845,2754.569174,1853.09205,1277.309678
2020-06-28 20:00:00,,,,,,692.060591,782.3071578,1012.198694,902.9728236,1316.794422,2183.857592,2558.992066,2491.481385,2683.816588,2754.812013,1853.184466,1277.304386
2020-06-28 21:00:00,,,,,,691.9335366,782.2166809,1012.064114,902.8315512,1316.659112,2183.921545,2559.276142,2491.709494,2684.163331,2755.054853,1853.276882,1277.299095
2020-06-28 22:00:00,,,,,,691.8064821,782.1262041,1011.929534,902.6902787,1316.523802,2183.985498,2559.560219,2491.937604,2684.510074,2755.297692,1853.369297,1277.293803
2020-06-28 23:00:00,,,,,,691.6794277,782.0357272,1011.794955,902.5490063,1316.388492,2184.049451,2559.844296,2492.165713,2684.856817,2755.540532,1853.461713,1277.288511
2020-06-29 00:00:00,,,,,,691.5523733,781.9452503,1011.660375,902.4077338,1316.253183,2184.113404,2560.128373,2492.393822,2685.20356,2755.783372,1853.554128,1277.28322
2020-06-29 01:00:00,,,,,,691.4253189,781.8547735,1011.525796,902.2664614,1316.117873,2184.177357,2560.412449,2492.621931,2685.550303,2756.026211,1853.646544,1277.277928
2020-06-29 02:00:00,,,,,,691.2982645,781.7642966,1011.391216,902.125189,1315.982563,2184.24131,2560.696526,2492.850041,2685.897046,2756.269051,1853.73896,1277.272636
2020-06-29 03:00:00,,,,,,691.17121,781.6738198,1011.256637,901.9839165,1315.847253,2184.305263,2560.980603,2493.07815,2686.243788,2756.51189,1853.831375,1277.267344
2020-06-29 04:00:00,,,,,,691.0441556,781.5833429,1011.122057,901.8426441,1315.711944,2184.369217,2561.26468,2493.306259,2686.590531,2756.75473,1853.923791,1277.262053
2020-06-29 05:00:00,,,,,,690.9171012,781.492866,1010.987478,901.7013716,1315.576634,2184.43317,2561.548757,2493.534368,2686.937274,2756.997569,1854.016206,1277.256761
2020-06-29 06:00:00,,,,,,690.7900468,781.4023892,1010.852898,901.5600992,1315.441324,2184.497123,2561.832833,2493.762477,2687.284017,2757.240409,1854.108622,1277.251469
2020-06-29 07:00:00,,,,,,690.6629924,781.3119123,1010.718319,901.4188268,1315.306014,2184.561076,2562.11691,2493.990587,2687.63076,2757.483249,1854.201038,1277.246177
2020-06-29 08:00:00,,,,,,690.535938,781.2214355,1010.583739,901.2775543,1315.170705,2184.625029,2562.400987,2494.218696,2687.977503,2757.726088,1854.293453,1277.240886
2020-06-29 09:00:00,,,,,,690.4088835,781.1309586,1010.449159,901.1362819,1315.035395,2184.688982,2562.685064,2494.446805,2688.324246,2757.968928,1854.385869,1277.235594
2020-06-29 10:00:00,,,,,,690.2818291,781.0404817,1010.31458,900.9950094,1314.900085,2184.752935,2562.969141,2494.674914,2688.670989,2758.211767,1854.478285,1277.230302
2020-06-29 11:00:00,,,,,,690.1547747,780.9500049,1010.18,900.853737,1314.764775,2184.816888,2563.253217,2494.903023,2689.017732,2758.454607,1854.5707,1277.225011
2020-06-29 12:00:00,,,,,,690.0277203,780.859528,1010.045421,900.7124646,1314.629466,2184.880841,2563.537294,2495.131133,2689.364475,2758.697446,1854.663116,1277.219719
2020-06-29 13:00:00,,,,,,689.9006659,780.7690512,1009.910841,900.5711921,1314.494156,2184.944794,2563.821371,2495.359242,2689.711218,2758.940286,1854.755531,1277.214427
