TIME,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12
2020-05-03 02:00:00,846.6633010376959,912.1362791190172,1135.251081109699,1061.0970446844556,1447.8291147818716,1959.1037065861917,2125.0685525201184,2157.2911192291403,2183.1530410842865,2340.291681490893,1721.7529669631504,1284.2693969716224
2020-05-03 03:00:00,848.0300635324015,913.7267852604828,1136.589631512071,1062.302744599746,1448.9022744599743,1959.5860482846247,2125.471524777636,2157.676200762389,2183.390317662008,2344.6850190597197,1722.3455908513333,1285.3223506988566
2020-05-03 04:00:00,849.3968260271071,915.3172914019482,1137.9281819144428,1063.508444515036,1449.9754341380767,1960.0683899830574,2125.874497035154,2158.0612822956377,2183.6275942397288,2349.0783566285468,1722.9382147395163,1286.375304426091
2020-05-03 05:00:00,850.7635885218127,916.9077975434137,1139.2667323168148,1064.714144430326,1451.0485938161792,1960.5507316814903,2126.2774692926723,2158.446363828886,2183.86487081745,2353.4716941973734,1723.5308386276993,1287.428258153325
2020-05-03 06:00:00,852.1303510165184,918.4983036848791,1140.6052827191866,1065.9198443456162,1452.1217534942816,1961.0330733799233,2126.68044155019,2158.8314453621347,2184.1021473951714,2357.8650317662,1724.1234625158822,1288.4812118805592
2020-05-03 07:00:00,853.497113511224,920.0888098263447,1141.9438331215586,1067.1255442609063,1453.194913172384,1961.515415078356,2127.083413807708,2159.2165268953836,2184.3394239728927,2362.258369335027,1724.7160864040652,1289.5341656077935
2020-05-03 08:00:00,854.8638760059297,921.6793159678101,1143.2823835239303,1068.3312441761964,1454.2680728504868,1961.997756776789,2127.4863860652263,2159.601608428632,2184.576700550614,2366.6517069038537,1725.3087102922482,1290.5871193350276
2020-05-03 09:00:00,856.2306385006352,923.2698221092755,1144.6209339263023,1069.5369440914865,1455.3412325285892,1962.480098475222,2127.889358322744,2159.9866899618805,2184.8139771283354,2371.0450444726803,1725.9013341804311,1291.640073062262
2020-05-03 10:00:00,857.5974009953409,924.8603282507411,1145.959484328674,1070.7426440067768,1456.4143922066917,1962.9624401736546,2128.2923305802624,2160.3717714951295,2185.0512537060567,2375.4383820415073,1726.4939580686141,1292.6930267894961
2020-05-03 11:00:00,858.9641634900465,926.4508343922065,1147.2980347310458,1071.948343922067,1457.4875518847941,1963.4447818720876,2128.69530283778,2160.756853028378,2185.288530283778,2379.831719610334,1727.0865819567973,1293.7459805167302
2020-05-03 12:00:00,860.3309259847522,928.041340533672,1148.6365851334178,1073.154043837357,1458.5607115628966,1963.9271235705205,2129.098275095298,2161.1419345616264,2185.5258068614994,2384.225057179161,1727.6792058449803,1294.7989342439646
2020-05-03 13:00:00,861.6976884794578,929.6318466751375,1149.9751355357896,1074.359743752647,1459.633871240999,1964.4094652689532,2129.5012473528163,2161.5270160948753,2185.7630834392207,2388.6183947479876,1728.2718297331633,1295.8518879711987
2020-05-03 14:00:00,863.0644509741635,931.222352816603,1151.3136859381616,1075.5654436679372,1460.7070309191017,1964.8918069673862,2129.904219610334,2161.912097628124,2186.000360016942,2393.0117323168142,1728.8644536213462,1296.904841698433
2020-05-03 15:00:00,864.431213468869,932.8128589580684,1152.6522363405334,1076.7711435832273,1461.7801905972042,1965.3741486658191,2130.307191867852,2162.2971791613722,2186.2376365946634,2397.4050698856413,1729.4570775095292,1297.9577954256672
2020-05-03 16:00:00,865.7979759635747,934.403365099534,1153.9907867429054,1077.9768434985174,1462.8533502753066,1965.8564903642518,2130.7101641253703,2162.682260694621,2186.4749131723847,2401.798407454468,1730.0497013977122,1299.0107491529016
2020-05-03 17:00:00,867.1647384582803,935.9938712409994,1155.3293371452771,1079.1825434138077,1463.926509953409,1966.3388320626848,2131.113136382888,2163.0673422278696,2186.712189750106,2406.1917450232945,1730.6423252858951,1300.0637028801357
2020-05-03 18:00:00,868.531500952986,937.5843773824649,1156.6678875476491,1080.3882433290978,1464.9996696315116,1966.8211737611175,2131.516108640406,2163.452423761118,2186.9494663278274,2410.5850825921216,1731.234949174078,1301.1166566073698
2020-05-03 19:00:00,869.8982634476916,939.1748835239304,1158.0064379500209,1081.593943244388,1466.0728293096142,1967.3035154595505,2131.9190808979242,2163.837505294367,2187.1867429055487,2414.978420160948,1731.827573062261,1302.1696103346042
2020-05-03 20:00:00,871.2650259423972,940.7653896653959,1159.3449883523929,1082.799643159678,1467.1459889877167,1967.7858571579834,2132.322053155442,2164.2225868276155,2187.42401948327,2419.371757729775,1732.420196950444,1303.2225640618383
2020-05-03 21:00:00,872.6317884371028,942.3558958068613,1160.6835387547646,1084.005343074968,1468.2191486658191,1968.2681988564161,2132.7250254129603,2164.607668360864,2187.661296060991,2423.765095298602,1733.012820838627,1304.2755177890726
2020-05-03 22:00:00,873.9985509318085,943.9464019483269,1162.0220891571366,1085.2110429902582,1469.2923083439216,1968.750540554849,2133.127997670478,2164.992749894113,2187.8985726387123,2428.1584328674285,1733.60544472681,1305.3284715163068
2020-05-03 23:00:00,875.3653134265141,945.5369080897923,1163.3606395595084,1086.4167429055483,1470.365468022024,1969.232882253282,2133.530969927996,2165.3778314273613,2188.1358492164336,2432.551770436255,1734.198068614993,1306.3814252435411
2020-05-04 00:00:00,876.7320759212198,947.1274142312578,1164.6991899618804,1087.6224428208386,1471.4386277001267,1969.7152239517147,2133.9339421855143,2165.7629129606103,2188.373125794155,2436.945108005082,1734.790692503176,1307.4343789707752
2020-05-04 01:00:00,878.0988384159253,948.7179203727233,1166.0377403642522,1088.8281427361287,1472.5117873782292,1970.1975656501477,2134.336914443032,2166.1479944938587,2188.6104023718763,2441.3384455739088,1735.383316391359,1308.4873326980094
2020-05-04 02:00:00,879.465600910631,950.3084265141888,1167.3762907666242,1090.0338426514188,1473.5849470563317,1970.6799073485806,2134.73988670055,2166.533076027107,2188.8476789495976,2445.7317831427354,1735.9759402795419,1309.5402864252437
2020-05-04 03:00:00,880.8323634053367,951.8989326556542,1168.714841168996,1091.239542566709,1474.658106734434,1971.1622490470133,2135.1428589580682,2166.918157560356,2189.084955527319,2450.1251207115624,1736.5685641677248,1310.5932401524778
2020-05-04 04:00:00,882.1991259000423,953.4894387971198,1170.053391571368,1092.445242481999,1475.7312664125366,1971.6445907454463,2135.545831215586,2167.3032390936046,2189.3222321050403,2454.518458280389,1737.1611880559078,1311.6461938797122
2020-05-04 05:00:00,883.565888394748,955.0799449385852,1171.3919419737397,1093.650942397289,1476.8044260906393,1972.1269324438792,2135.9488034731044,2167.688320626853,2189.5595086827616,2458.911795849216,1737.7538119440908,1312.6991476069463
2020-05-04 06:00:00,884.9326508894535,956.6704510800507,1172.7304923761117,1094.8566423125792,1477.8775857687417,1972.609274142312,2136.351775730622,2168.073402160102,2189.796785260483,2463.3051334180427,1738.3464358322738,1313.7521013341805
2020-05-04 07:00:00,886.2994133841592,958.2609572215162,1174.0690427784834,1096.0623422278695,1478.9507454468442,1973.091615840745,2136.75474798814,2168.4584836933504,2190.0340618382043,2467.6984709868693,1738.9390597204567,1314.8050550614148
2020-05-04 08:00:00,887.6661758788648,959.8514633629817,1175.4075931808554,1097.2680421431596,1480.0239051249466,1973.5739575391779,2137.1577202456583,2168.843565226599,2190.2713384159256,2472.091808555696,1739.5316836086397,1315.858008788649
2020-05-04 09:00:00,889.0329383735705,961.4419695044471,1176.7461435832272,1098.4737420584497,1481.097064803049,1974.0562992376106,2137.560692503176,2169.228646759848,2190.508614993647,2476.485146124523,1740.1243074968227,1316.9109625158833
2020-05-04 10:00:00,890.3997008682761,963.0324756459127,1178.0846939855992,1099.6794419737398,1482.1702244811515,1974.5386409360435,2137.963664760694,2169.6137282930963,2190.7458915713682,2480.8784836933496,1740.7169313850056,1317.9639162431174
2020-05-04 11:00:00,891.7664633629818,964.6229817873781,1179.423244387971,1100.88514188903,1483.2433841592542,1975.0209826344765,2138.3666370182123,2169.9988098263448,2190.9831681490896,2485.2718212621767,1741.3095552731886,1319.0168699703518
2020-05-04 12:00:00,893.1332258576873,966.2134879288435,1180.761794790343,1102.09084180432,1484.3165438373567,1975.5033243329092,2138.76960927573,2170.3838913595937,2191.220444726811,2489.6651588310033,1741.9021791613716,1320.069823697586
2020-05-04 13:00:00,894.499988352393,967.803994070309,1182.1003451927147,1103.29654171961,1485.3897035154591,1975.9856660313421,2139.1725815332484,2170.768972892842,2191.4577213045322,2494.05849639983,1742.4948030495545,1321.12277742482
2020-05-04 14:00:00,895.8667508470986,969.3945002117746,1183.4388955950867,1104.5022416349004,1486.4628631935616,1976.468007729775,2139.575553790766,2171.1540544260906,2191.694997882253,2498.451833968657,1743.0874269377375,1322.1757311520544
2020-05-04 15:00:00,897.2335133418043,970.98500635324,1184.7774459974585,1105.7079415501905,1487.536022871664,1976.9503494282078,2139.978526048284,2171.5391359593395,2191.9322744599745,2502.8451715374836,1743.6800508259205,1323.2286848792885
2020-05-04 16:00:00,898.6002758365099,972.5755124947054,1186.1159963998305,1106.9136414654806,1488.6091825497667,1977.4326911266407,2140.3814983058023,2171.924217492588,2192.169551037696,2507.23850910631,1744.2726747141035,1324.2816386065228
2020-05-04 17:00:00,899.9670383312155,974.166018636171,1187.4545468022022,1108.1193413807707,1489.6823422278692,1977.9150328250735,2140.78447056332,2172.3092990258365,2192.406827615417,2511.6318466751372,1744.8652986022864,1325.334592333757
2020-05-04 18:00:00,901.3338008259211,975.7565247776364,1188.7930972045742,1109.3250412960608,1490.7555019059716,1978.3973745235064,2141.187442820838,2172.6943805590854,2192.6441041931384,2516.025184243964,1745.4579224904694,1326.387546060991
2020-05-04 19:00:00,902.7005633206268,977.3470309191019,1190.131647606946,1110.530741211351,1491.828661584074,1978.8797162219394,2141.5904150783563,2173.079462092334,2192.88138077086,2520.4185218127905,1746.0505463786524,1327.4404997882255
2020-05-04 20:00:00,904.0673258153324,978.9375370605674,1191.4701980093178,1111.7364411266412,1492.9018212621766,1979.362057920372,2141.993387335874,2173.4645436255823,2193.118657348581,2524.8118593816175,1746.6431702668353,1328.4934535154596
2020-05-04 21:00:00,905.4340883100381,980.5280432020329,1192.8087484116897,1112.9421410419313,1493.9749809402792,1979.844399618805,2142.3963595933924,2173.8496251588313,2193.3559339263024,2529.205196950444,1747.2357941550183,1329.546407242694
2020-05-04 22:00:00,906.8008508047437,982.1185493434983,1194.1472988140615,1114.1478409572214,1495.0481406183817,1980.326741317238,2142.79933185091,2174.2347066920797,2193.593210504024,2533.5985345192707,1747.8284180432013,1330.599360969928
2020-05-04 23:00:00,908.1676132994493,983.7090554849639,1195.4858492164335,1115.3535408725115,1496.1213002964842,1980.8090830156707,2143.202304108428,2174.619788225328,2193.830487081745,2537.991872088098,1748.4210419313843,1331.6523146971624
2020-05-05 00:00:00,909.5343757941549,985.2995616264293,1196.8243996188053,1116.5592407878016,1497.1944599745866,1981.2914247141036,2143.6052763659463,2175.004869758577,2194.0677636594664,2542.3852096569244,1749.0136658195672,1332.7052684243965
2020-05-05 01:00:00,910.9011382888606,986.8900677678948,1198.1629500211773,1117.7649407030917,1498.267619652689,1981.7737664125366,2144.008248623464,2175.3899512918256,2194.3050402371878,2546.778547225751,1749.6062897077502,1333.7582221516307
2020-05-05 02:00:00,912.2679007835662,988.4805739093603,1199.501500423549,1118.9706406183818,1499.3407793307915,1982.2561081109693,2144.411220880982,2175.775032825074,2194.542316814909,2551.171884794578,1750.1989135959332,1334.811175878865
2020-05-05 03:00:00,913.6346632782719,990.0710800508258,1200.840050825921,1120.1763405336721,1500.4139390088942,1982.7384498094023,2144.8141931385003,2176.160114358323,2194.7795933926304,2555.5652223634047,1750.7915374841161,1335.8641296060991
2020-05-05 04:00:00,915.0014257729774,991.6615861922912,1202.1786012282928,1121.3820404489622,1501.4870986869967,1983.2207915078352,2145.217165396018,2176.5451958915714,2195.0168699703518,2559.9585599322318,1751.384161372299,1336.9170833333335
2020-05-05 05:00:00,916.3681882676831,993.2520923337568,1203.5171516306648,1122.5877403642523,1502.5602583650991,1983.703133206268,2145.6201376535364,2176.9302774248204,2195.254146548073,2564.3518975010584,1751.976785260482,1337.9700370605676
2020-05-05 06:00:00,917.7349507623887,994.8425984752222,1204.8557020330366,1123.7934402795424,1503.6334180432016,1984.1854749047009,2146.0231099110542,2177.315358958069,2195.491423125794,2568.745235069885,1752.569409148665,1339.022990787802
2020-05-05 07:00:00,919.1017132570944,996.4331046166877,1206.1942524354085,1124.9991401948325,1504.7065777213043,1984.6678166031338,2146.426082168572,2177.7004404913173,2195.7286997035153,2573.138572638712,1753.162033036848,1340.075944515036
2020-05-05 08:00:00,920.4684757518,998.0236107581532,1207.5328028377803,1126.2048401101226,1505.7797373994067,1985.1501583015665,2146.8290544260904,2178.085522024566,2195.9659762812366,2577.5319102075387,1753.754656925031,1341.1288982422702
2020-05-05 09:00:00,921.8352382465057,999.6141168996187,1208.8713532401523,1127.4105400254127,1506.8528970775092,1985.6324999999995,2147.232026683608,2178.4706035578147,2196.203252858958,2581.9252477763653,1754.347280813214,1342.1818519695046
2020-05-05 10:00:00,923.2020007412112,1001.2046230410841,1210.209903642524,1128.616239940703,1507.9260567556116,1986.1148416984324,2147.634998941126,2178.855685091063,2196.4405294366793,2586.3185853451923,1754.939904701397,1343.2348056967387
2020-05-05 11:00:00,924.5687632359169,1002.7951291825497,1211.548454044896,1129.8219398559932,1508.999216433714,1986.5971833968651,2148.0379711986443,2179.240766624312,2196.6778060144006,2590.711922914019,1755.53252858958,1344.287759423973
2020-05-05 12:00:00,925.9355257306225,1004.3856353240151,1212.8870044472678,1131.0276397712832,1510.0723761118165,1987.079525095298,2148.440943456162,2179.6258481575605,2196.915082592122,2595.1052604828456,1756.1251524777629,1345.3407131512072
2020-05-05 13:00:00,927.3022882253282,1005.9761414654806,1214.2255548496398,1132.2333396865733,1511.1455357899192,1987.561866793731,2148.84391571368,2180.010929690809,2197.1523591698433,2599.4985980516726,1756.7177763659458,1346.3936668784413
2020-05-05 14:00:00,928.6690507200339,1007.566647606946,1215.5641052520116,1133.4390396018634,1512.2186954680217,1988.0442084921638,2149.2468879711982,2180.396011224058,2197.3896357475646,2603.891935620499,1757.3104002541288,1347.4466206056757
2020-05-05 15:00:00,930.0358132147394,1009.1571537484115,1216.9026556543836,1134.6447395171535,1513.2918551461241,1988.5265501905967,2149.649860228716,2180.7810927573064,2197.626912325286,2608.285273189326,1757.9030241423118,1348.4995743329098
2020-05-05 16:00:00,931.402575709445,1010.747659889877,1218.2412060567553,1135.8504394324436,1514.3650148242266,1989.0088918890297,2150.0528324862344,2181.166174290555,2197.8641889030073,2612.678610758153,1758.4956480304947,1349.5525280601441
2020-05-05 17:00:00,932.7693382041507,1012.3381660313426,1219.5797564591273,1137.056139347734,1515.438174502329,1989.4912335874624,2150.455804743752,2181.551255823804,2198.1014654807286,2617.0719483269795,1759.0882719186777,1350.6054817873783
2020-05-05 18:00:00,934.1361006988564,1013.928672172808,1220.918306861499,1138.261839263024,1516.5113341804317,1989.9735752858953,2150.85877700127,2181.9363373570523,2198.33874205845,2621.465285895806,1759.6808958068607,1351.6584355146126
2020-05-05 19:00:00,935.502863193562,1015.5191783142734,1222.256857263871,1139.4675391783142,1517.5844938585342,1990.455916984328,2151.2617492587883,2182.3214188903007,2198.5760186361713,2625.858623464633,1760.2735196950437,1352.7113892418467
2020-05-05 20:00:00,936.8696256882677,1017.1096844557389,1223.5954076662429,1140.6732390936043,1518.6576535366366,1990.938258682761,2151.664721516306,2182.7065004235496,2198.8132952138926,2630.25196103346,1760.8661435832266,1353.7643429690809
2020-05-05 21:00:00,938.2363881829732,1018.7001905972045,1224.9339580686149,1141.8789390088943,1519.730813214739,1991.420600381194,2152.067693773824,2183.091581956798,2199.050571791614,2634.645298602287,1761.4587674714096,1354.8172966963152
2020-05-05 22:00:00,939.6031506776789,1020.2906967386699,1226.2725084709866,1143.0846389241844,1520.8039728928416,1991.9029420796267,2152.4706660313423,2183.4766634900466,2199.2878483693353,2639.0386361711135,1762.0513913595926,1355.8702504235494
2020-05-05 23:00:00,940.9699131723845,1021.8812028801353,1227.6110588733586,1144.2903388394748,1521.877132570944,1992.3852837780596,2152.87363828886,2183.8617450232955,2199.525124947056,2643.43197373994,1762.6440152477755,1356.9232041507837
2020-05-06 00:00:00,942.3366756670902,1023.4717090216009,1228.9496092757304,1145.4960387547649,1522.9502922490467,1992.8676254764925,2153.2766105463784,2184.246826556544,2199.7624015247775,2647.8253113087667,1763.2366391359587,1357.9761578780178
2020-05-06 01:00:00,943.7034381617957,1025.0622151630664,1230.2881596781021,1146.701738670055,1524.0234519271492,1993.3499671749253,2153.679582803896,2184.6319080897924,2199.999678102499,2652.2186488775938,1763.8292630241417,1359.0291116052522
2020-05-06 02:00:00,945.0702006565014,1026.6527213045317,1231.6267100804741,1147.907438585345,1525.0966116052516,1993.8323088733582,2154.082555061414,2185.0169896230414,2200.23695468022,2656.6119864464204,1764.4218869123247,1360.0820653324863
2020-05-06 03:00:00,946.436963151207,1028.2432274459973,1232.9652604828461,1149.1131385006352,1526.169771283354,1994.3146505717912,2154.4855273189323,2185.40207115629,2200.4742312579415,2661.0053240152474,1765.0145108005077,1361.1350190597204
2020-05-06 04:00:00,947.8037256459127,1029.8337335874628,1234.303810885218,1150.3188384159253,1527.2429309614568,1994.7969922702239,2154.88849957645,2185.7871526895383,2200.711507835663,2665.398661584074,1765.6071346886906,1362.1879727869548
2020-05-06 05:00:00,949.1704881406183,1031.4242397289283,1235.6423612875897,1151.5245383312154,1528.3160906395592,1995.2793339686568,2155.291471833968,2186.172234222787,2200.948784413384,2669.7919991529006,1766.1997585768736,1363.240926514189
2020-05-06 06:00:00,950.537250635324,1033.0147458703937,1236.9809116899617,1152.7302382465055,1529.3892503176617,1995.7616756670898,2155.6944440914863,2186.5573157560357,2201.1860609911055,2674.1853367217277,1766.7923824650566,1364.2938802414233
2020-05-06 07:00:00,951.9040131300296,1034.6052520118592,1238.3194620923337,1153.9359381617958,1530.4624099957641,1996.2440173655225,2156.097416349004,2186.942397289284,2201.423337568827,2678.5786742905543,1767.3850063532395,1365.3468339686574
2020-05-06 08:00:00,953.2707756247352,1036.1957581533247,1239.6580124947054,1155.1416380770859,1531.5355696738666,1996.7263590639554,2156.5003886065224,2187.327478822533,2201.660614146548,2682.972011859381,1767.9776302414225,1366.3997876958915
2020-05-06 09:00:00,954.6375381194408,1037.7862642947903,1240.9965628970772,1156.347337992376,1532.608729351969,1997.2087007623884,2156.90336086404,2187.7125603557815,2201.8978907242695,2687.365349428208,1768.5702541296055,1367.4527414231259
2020-05-06 10:00:00,956.0043006141465,1039.3767704362556,1242.3351132994492,1157.553037907666,1533.6818890300717,1997.691042460821,2157.306333121558,2188.0976418890305,2202.135167301991,2691.7586869970346,1769.1628780177884,1368.50569515036
2020-05-06 11:00:00,957.3710631088521,1040.9672765777211,1243.673663701821,1158.7587378229562,1534.7550487081742,1998.173384159254,2157.7093053790763,2188.482723422279,2202.372443879712,2696.152024565861,1769.7555019059714,1369.5586488775944
2020-05-06 12:00:00,958.7378256035577,1042.5577827191867,1245.012214104193,1159.9644377382463,1535.8282083862766,1998.655725857687,2158.112277636594,2188.8678049555274,2202.6097204574335,2700.5453621346883,1770.3481257941544,1370.6116026048285
2020-05-06 13:00:00,960.1045880982633,1044.1482888606522,1246.3507645065647,1161.1701376535366,1536.901368064379,1999.1380675561197,2158.515249894112,2189.2528864887763,2202.846997035155,2704.938699703515,1770.9407496823374,1371.6645563320628
2020-05-06 14:00:00,961.471350592969,1045.7387950021175,1247.6893149089367,1162.3758375688267,1537.9745277424815,1999.6204092545527,2158.9182221516303,2189.637968022025,2203.084273612876,2709.3320372723415,1771.5333735705203,1372.717510059297
2020-05-06 15:00:00,962.8381130876746,1047.329301143583,1249.0278653113085,1163.5815374841168,1539.0476874205842,2000.1027509529856,2159.321194409148,2190.0230495552732,2203.3215501905975,2713.7253748411686,1772.1259974587033,1373.770463786531
2020-05-06 16:00:00,964.2048755823803,1048.9198072850486,1250.3664157136805,1164.7872373994069,1540.1208470986867,2000.5850926514183,2159.7241666666664,2190.408131088522,2203.5588267683183,2718.118712409995,1772.7186213468863,1374.8234175137654
2020-05-06 17:00:00,965.5716380770859,1050.5103134265141,1251.7049661160522,1165.992937314697,1541.1940067767891,2001.0674343498513,2160.1271389241842,2190.7932126217706,2203.7961033460397,2722.512049978822,1773.3112452350692,1375.8763712409996
2020-05-06 18:00:00,966.9384005717916,1052.1008195679794,1253.0435165184242,1167.198637229987,1542.2671664548916,2001.549776048284,2160.530111181702,2191.178294155019,2204.033379923761,2726.905387547649,1773.9038691232522,1376.929324968234
2020-05-06 19:00:00,968.3051630664971,1053.691325709445,1254.382066920796,1168.4043371452772,1543.340326132994,2002.032117746717,2160.9330834392204,2191.563375688268,2204.2706565014823,2731.2987251164755,1774.4964930114352,1377.982278695468
2020-05-06 20:00:00,969.6719255612028,1055.2818318509105,1255.720617323168,1169.6100370605673,1544.4134858110965,2002.51445944515,2161.336055696738,2191.9484572215165,2204.5079330792037,2735.6920626853025,1775.0891168996181,1379.0352324227024
2020-05-06 21:00:00,971.0386880559084,1056.8723379923758,1257.0591677255397,1170.8157369758576,1545.4866454891992,2002.9968011435826,2161.739027954256,2192.333538754765,2204.745209656925,2740.085400254129,1775.6817407878011,1380.0881861499365
2020-05-06 22:00:00,972.4054505506141,1058.4628441338414,1258.3977181279117,1172.0214368911477,1546.5598051673016,2003.4791428420156,2162.1420002117743,2192.718620288014,2204.9824862346463,2744.4787378229557,1776.274364675984,1381.1411398771706
2020-05-06 23:00:00,973.7722130453196,1060.053350275307,1259.7362685302835,1173.2271368064378,1547.632964845404,2003.9614845404485,2162.544972469292,2193.1037018212623,2205.2197628123677,2748.8720753917823,1776.866988564167,1382.194093604405
2020-05-07 00:00:00,975.1389755400253,1061.6438564167725,1261.0748189326555,1174.4328367217279,1548.7061245235066,2004.4438262388812,2162.9479447268104,2193.488783354511,2205.457039390089,2753.2654129606094,1777.45961245235,1383.2470473316391
2020-05-07 01:00:00,976.5057380347309,1063.234362558238,1262.4133693350273,1175.638536637018,1549.7792842016092,2004.9261679373142,2163.3509169843283,2193.8738648877597,2205.6943159678103,2757.658750529436,1778.052236340533,1384.3000010588735
2020-05-07 02:00:00,977.8725005294366,1064.8248686997033,1263.7519197373992,1176.844236552308,1550.8524438797117,2005.4085096357471,2163.753889241846,2194.258946421008,2205.9315925455317,2762.052088098263,1778.644860228716,1385.3529547861076
