TM,Z2,DRP,SLM10,SLM20,SLM40,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12
2020/5/25 11:00,,12.5,,,,1216.512094,1378.851731,1470.913008,1700.896964,2038.814634,2277.589788,2477.962753,2631.719995,2714.166724,3632.059876,2068.120597,1571.947187
2020/5/25 12:00,3.829,5,,,,1214.866841,1378.293844,1471.777739,1703.763778,2041.569015,2280.049837,2480.63306,2634.744554,2717.249938,3630.979342,2078.180446,1579.994834
2020/5/25 13:00,3.829,0,,,,1213.221587,1377.735956,1472.64247,1706.630592,2044.323397,2282.509886,2483.303367,2637.769112,2720.333152,3629.898809,2088.240295,1588.042481
2020/5/25 14:00,3.829,0,,,,1211.576334,1377.178068,1473.507202,1709.497406,2047.077779,2284.969935,2485.973675,2640.793671,2723.416366,3628.818275,2098.300144,1596.090128
2020/5/25 15:00,3.829,0,,,,1209.93108,1376.620181,1474.371933,1712.36422,2049.832161,2287.429984,2488.643982,2643.81823,2726.49958,3627.737742,2108.359993,1604.137775
2020/5/25 16:00,3.829,0,,,,1208.285827,1376.062293,1475.236665,1715.231034,2052.586542,2289.890034,2491.314289,2646.842789,2729.582794,3626.657208,2118.419842,1612.185422
2020/5/25 17:00,3.829,0,,,,1206.640573,1375.504406,1476.101396,1718.097848,2055.340924,2292.350083,2493.984596,2649.867348,2732.666008,3625.576674,2128.479692,1620.233069
2020/5/25 18:00,3.829,0,,,,1204.99532,1374.946518,1476.966127,1720.964663,2058.095306,2294.810132,2496.654904,2652.891907,2735.749222,3624.496141,2138.539541,1628.280716
2020/5/25 19:00,3.829,0,,,,1203.350066,1374.38863,1477.830859,1723.831477,2060.849687,2297.270181,2499.325211,2655.916466,2738.832436,3623.415607,2148.59939,1636.328363
2020/5/25 20:00,3.829,0,,,,1201.704813,1373.830743,1478.69559,1726.698291,2063.604069,2299.73023,2501.995518,2658.941025,2741.91565,3622.335074,2158.659239,1644.376011
2020/5/25 21:00,3.829,0,,,,1200.059559,1373.272855,1479.560322,1729.565105,2066.358451,2302.190279,2504.665826,2661.965584,2744.998864,3621.25454,2168.719088,1652.423658
2020/5/25 22:00,3.829,0,5.5,4.2,,1198.414306,1372.714968,1480.425053,1732.431919,2069.112833,2304.650328,2507.336133,2664.990143,2748.082078,3620.174006,2178.778937,1660.471305
2020/5/25 23:00,3.829,0,2.917,3.883,,1196.769052,1372.15708,1481.289785,1735.298733,2071.867214,2307.110377,2510.00644,2668.014702,2751.165292,3619.093473,2188.838786,1668.518952
2020/5/26 0:00,3.829,0,3.167,4.133,,1195.123799,1371.599193,1482.154516,1738.165547,2074.621596,2309.570426,2512.676747,2671.039261,2754.248506,3618.012939,2198.898635,1676.566599
2020/5/26 1:00,3.827,0,3.906,5.474,,1193.478545,1371.041305,1483.019247,1741.032361,2077.375978,2312.030475,2515.347055,2674.06382,2757.33172,3616.932406,2208.958484,1684.614246
2020/5/26 2:00,3.828,0,4.383,5.855,,1191.833292,1370.483417,1483.883979,1743.899175,2080.13036,2314.490525,2518.017362,2677.088379,2760.414934,3615.851872,2219.018333,1692.661893
2020/5/26 3:00,3.828,0,4.744,6.092,,1190.188038,1369.92553,1484.74871,1746.765989,2082.884741,2316.950574,2520.687669,2680.112938,2763.498148,3614.771339,2229.078182,1700.70954
2020/5/26 4:00,3.828,0,5.023,6.26,,1188.542785,1369.367642,1485.613442,1749.632803,2085.639123,2319.410623,2523.357977,2683.137497,2766.581362,3613.690805,2239.138031,1708.757187
2020/5/26 5:00,3.829,0,5.446,6.509,,1186.897531,1368.809755,1486.478173,1752.499617,2088.393505,2321.870672,2526.028284,2686.162055,2769.664576,3612.610271,2249.197881,1716.804834
2020/5/26 6:00,3.829,0,5.455,6.636,,1185.252278,1368.251867,1487.342904,1755.366431,2091.147886,2324.330721,2528.698591,2689.186614,2772.74779,3611.529738,2259.25773,1724.852481
2020/5/26 7:00,3.829,0,5.675,6.7,,1183.607024,1367.693979,1488.207636,1758.233245,2093.902268,2326.79077,2531.368898,2692.211173,2775.831004,3610.449204,2269.317579,1732.900128
2020/5/26 8:00,3.829,0,5.798,6.73,,1181.961771,1367.136092,1489.072367,1761.100059,2096.65665,2329.250819,2534.039206,2695.235732,2778.914218,3609.368671,2279.377428,1740.947775
2020/5/26 9:00,3.83,0,5.5,6.4,,1180.316517,1366.578204,1489.937099,1763.966873,2099.411032,2331.710868,2536.709513,2698.260291,2781.997432,3608.288137,2289.437277,1748.995422
2020/5/26 10:00,3.83,0,5.5,6.6,,1178.671264,1366.020317,1490.80183,1766.833687,2102.165413,2334.170917,2539.37982,2701.28485,2785.080646,3607.207603,2299.497126,1757.04307
2020/5/26 11:00,3.83,0,6,6.9,,1177.02601,1365.462429,1491.666562,1769.700501,2104.919795,2336.630966,2542.050127,2704.309409,2788.16386,3606.12707,2309.556975,1765.090717
2020/5/26 12:00,3.83,0,5.896,6.736,,1175.380757,1364.904541,1492.531293,1772.567315,2107.674177,2339.091016,2544.720435,2707.333968,2791.247074,3605.046536,2319.616824,1773.138364
2020/5/26 13:00,3.831,0,6.2,6.9,,1173.735503,1364.346654,1493.396024,1775.434129,2110.428558,2341.551065,2547.390742,2710.358527,2794.330288,3603.966003,2329.676673,1781.186011
2020/5/26 14:00,3.831,0,6.2,6.9,,1172.09025,1363.788766,1494.260756,1778.300943,2113.18294,2344.011114,2550.061049,2713.383086,2797.413502,3602.885469,2339.736522,1789.233658
2020/5/26 15:00,3.831,0,6.2,6.9,,1170.444996,1363.230879,1495.125487,1781.167757,2115.937322,2346.471163,2552.731357,2716.407645,2800.496717,3601.804935,2349.796371,1797.281305
2020/5/26 16:00,3.831,0,6.2,6.9,,1168.799743,1362.672991,1495.990219,1784.034572,2118.691704,2348.931212,2555.401664,2719.432204,2803.579931,3600.724402,2359.85622,1805.328952
2020/5/26 17:00,3.831,0,5.7,6.6,,1167.154489,1362.115103,1496.85495,1786.901386,2121.446085,2351.391261,2558.071971,2722.456763,2806.663145,3599.643868,2369.91607,1813.376599
2020/5/26 18:00,3.834,0,6.4,6.6,,1165.509236,1361.557216,1497.719682,1789.7682,2124.200467,2353.85131,2560.742278,2725.481322,2809.746359,3598.563335,2379.975919,1821.424246
2020/5/26 19:00,3.834,0,5.7,6.6,,1163.863982,1360.999328,1498.584413,1792.635014,2126.954849,2356.311359,2563.412586,2728.505881,2812.829573,3597.482801,2390.035768,1829.471893
2020/5/26 20:00,3.834,0,5.7,6.6,,1162.218729,1360.441441,1499.449144,1795.501828,2129.70923,2358.771408,2566.082893,2731.53044,2815.912787,3596.402267,2400.095617,1837.51954
2020/5/26 21:00,3.834,0,6,6.6,,1160.573475,1359.883553,1500.313876,1798.368642,2132.463612,2361.231457,2568.7532,2734.554999,2818.996001,3595.321734,2410.155466,1845.567187
2020/5/26 22:00,3.834,0,6,6.6,,1158.928222,1359.325665,1501.178607,1801.235456,2135.217994,2363.691506,2571.423508,2737.579557,2822.079215,3594.2412,2420.215315,1853.614834
2020/5/26 23:00,3.834,0,6,6.6,,1157.282968,1358.767778,1502.043339,1804.10227,2137.972376,2366.151556,2574.093815,2740.604116,2825.162429,3593.160667,2430.275164,1861.662481
2020/5/27 0:00,3.834,0,6,6.6,,1155.637715,1358.20989,1502.90807,1806.969084,2140.726757,2368.611605,2576.764122,2743.628675,2828.245643,3592.080133,2440.335013,1869.710129
2020/5/27 1:00,3.834,0,6,6.6,,1153.992461,1357.652003,1503.772801,1809.835898,2143.481139,2371.071654,2579.434429,2746.653234,2831.328857,3590.999599,2450.394862,1877.757776
2020/5/27 2:00,3.834,0,6,6.6,,1152.347208,1357.094115,1504.637533,1812.702712,2146.235521,2373.531703,2582.104737,2749.677793,2834.412071,3589.919066,2460.454711,1885.805423
2020/5/27 3:00,3.834,0,6,6.6,,1150.701954,1356.536227,1505.502264,1815.569526,2148.989903,2375.991752,2584.775044,2752.702352,2837.495285,3588.838532,2470.51456,1893.85307
2020/5/27 4:00,3.834,0,6,6.6,,1149.056701,1355.97834,1506.366996,1818.43634,2151.744284,2378.451801,2587.445351,2755.726911,2840.578499,3587.757999,2480.574409,1901.900717
2020/5/27 5:00,3.834,0,6,6.6,,1147.411447,1355.420452,1507.231727,1821.303154,2154.498666,2380.91185,2590.115658,2758.75147,2843.661713,3586.677465,2490.634259,1909.948364
2020/5/27 6:00,3.834,0,5.7,6.6,,1145.766194,1354.862565,1508.096459,1824.169968,2157.253048,2383.371899,2592.785966,2761.776029,2846.744927,3585.596932,2500.694108,1917.996011
2020/5/27 7:00,3.834,0,6,6.6,,1144.12094,1354.304677,1508.96119,1827.036782,2160.007429,2385.831948,2595.456273,2764.800588,2849.828141,3584.516398,2510.753957,1926.043658
2020/5/27 8:00,3.834,0,6,6.6,,1142.475687,1353.746789,1509.825921,1829.903596,2162.761811,2388.291997,2598.12658,2767.825147,2852.911355,3583.435864,2520.813806,1934.091305
2020/5/27 9:00,3.834,0,6.075,6.75,,1140.830433,1353.188902,1510.690653,1832.77041,2165.516193,2390.752047,2600.796888,2770.849706,2855.994569,3582.355331,2530.873655,1942.138952
2020/5/27 10:00,3.833,0,6.2,6.9,,1139.18518,1352.631014,1511.555384,1835.637224,2168.270575,2393.212096,2603.467195,2773.874265,2859.077783,3581.274797,2540.933504,1950.186599
2020/5/27 11:00,3.833,0,6.2,6.9,,1137.539926,1352.073127,1512.420116,1838.504038,2171.024956,2395.672145,2606.137502,2776.898824,2862.160997,3580.194264,2550.993353,1958.234246
2020/5/27 12:00,3.833,0,6.2,6.9,,1135.894673,1351.515239,1513.284847,1841.370852,2173.779338,2398.132194,2608.807809,2779.923383,2865.244211,3579.11373,2561.053202,1966.281893
2020/5/27 13:00,3.833,0,6.2,6.9,,1134.249419,1350.957351,1514.149579,1844.237666,2176.53372,2400.592243,2611.478117,2782.947942,2868.327425,3578.033196,2571.113051,1974.32954
2020/5/27 14:00,3.833,0,6,6.9,,1132.604166,1350.399464,1515.01431,1847.104481,2179.288101,2403.052292,2614.148424,2785.9725,2871.410639,3576.952663,2581.1729,1982.377188
2020/5/27 15:00,3.832,0,6.2,6.9,,1130.958912,1349.841576,1515.879041,1849.971295,2182.042483,2405.512341,2616.818731,2788.997059,2874.493853,3575.872129,2591.232749,1990.424835
2020/5/27 16:00,3.832,0,6.2,6.9,,1129.313659,1349.283689,1516.743773,1852.838109,2184.796865,2407.97239,2619.489039,2792.021618,2877.577067,3574.791596,2601.292598,1998.472482
2020/5/27 17:00,3.834,0,6.2,6.9,,1127.668405,1348.725801,1517.608504,1855.704923,2187.551247,2410.432439,2622.159346,2795.046177,2880.660281,3573.711062,2611.352448,2006.520129
2020/5/27 18:00,3.834,0,6.2,6.9,,1126.023152,1348.167913,1518.473236,1858.571737,2190.305628,2412.892488,2624.829653,2798.070736,2883.743495,3572.630528,2621.412297,2014.567776
2020/5/27 19:00,3.834,0,6.2,6.9,,1124.377898,1347.610026,1519.337967,1861.438551,2193.06001,2415.352537,2627.49996,2801.095295,2886.826709,3571.549995,2631.472146,2022.615423
2020/5/27 20:00,3.834,0,6,6.9,,1122.732645,1347.052138,1520.202698,1864.305365,2195.814392,2417.812587,2630.170268,2804.119854,2889.909923,3570.469461,2641.531995,2030.66307
2020/5/27 21:00,3.834,0,6,6.9,,1121.087391,1346.494251,1521.06743,1867.172179,2198.568774,2420.272636,2632.840575,2807.144413,2892.993137,3569.388928,2651.591844,2038.710717
2020/5/27 22:00,3.834,0,6.2,6.9,,1119.442138,1345.936363,1521.932161,1870.038993,2201.323155,2422.732685,2635.510882,2810.168972,2896.076351,3568.308394,2661.651693,2046.758364
2020/5/27 23:00,3.834,0,6,6.9,,1117.796884,1345.378475,1522.796893,1872.905807,2204.077537,2425.192734,2638.181189,2813.193531,2899.159565,3567.22786,2671.711542,2054.806011
2020/5/28 0:00,3.834,0,6,6.9,,1116.151631,1344.820588,1523.661624,1875.772621,2206.831919,2427.652783,2640.851497,2816.21809,2902.242779,3566.147327,2681.771391,2062.853658
2020/5/28 1:00,3.834,0,6,6.9,,1114.506377,1344.2627,1524.526356,1878.639435,2209.5863,2430.112832,2643.521804,2819.242649,2905.325993,3565.066793,2691.83124,2070.901305
2020/5/28 2:00,3.834,0,6,6.9,,1112.861124,1343.704813,1525.391087,1881.506249,2212.340682,2432.572881,2646.192111,2822.267208,2908.409207,3563.98626,2701.891089,2078.948952
2020/5/28 3:00,3.834,0,6,6.9,,1111.21587,1343.146925,1526.255818,1884.373063,2215.095064,2435.03293,2648.862419,2825.291767,2911.492421,3562.905726,2711.950938,2086.996599
2020/5/28 4:00,3.834,0,6,6.9,,1109.570617,1342.589037,1527.12055,1887.239877,2217.849446,2437.492979,2651.532726,2828.316326,2914.575635,3561.825193,2722.010787,2095.044247
2020/5/28 5:00,3.834,0,5.7,6.9,,1107.925363,1342.03115,1527.985281,1890.106691,2220.603827,2439.953028,2654.203033,2831.340885,2917.658849,3560.744659,2732.070637,2103.091894
2020/5/28 6:00,3.835,0,6,6.9,,1106.28011,1341.473262,1528.850013,1892.973505,2223.358209,2442.413078,2656.87334,2834.365444,2920.742063,3559.664125,2742.130486,2111.139541
2020/5/28 7:00,3.835,0,6,6.9,,1104.634856,1340.915375,1529.714744,1895.840319,2226.112591,2444.873127,2659.543648,2837.390002,2923.825277,3558.583592,2752.190335,2119.187188
2020/5/28 8:00,3.835,0,6.2,6.9,,1102.989603,1340.357487,1530.579475,1898.707133,2228.866972,2447.333176,2662.213955,2840.414561,2926.908491,3557.503058,2762.250184,2127.234835
2020/5/28 9:00,3.835,0,5.983,6.9,,1101.344349,1339.799599,1531.444207,1901.573947,2231.621354,2449.793225,2664.884262,2843.43912,2929.991705,3556.422525,2772.310033,2135.282482
2020/5/28 10:00,3.835,0,5.971,6.9,,1099.699096,1339.241712,1532.308938,1904.440761,2234.375736,2452.253274,2667.55457,2846.463679,2933.074919,3555.341991,2782.369882,2143.330129
2020/5/28 11:00,3.835,0,6.031,6.9,,1098.053842,1338.683824,1533.17367,1907.307575,2237.130118,2454.713323,2670.224877,2849.488238,2936.158133,3554.261457,2792.429731,2151.377776
2020/5/28 12:00,3.836,0,6.056,6.9,,1096.408589,1338.125937,1534.038401,1910.17439,2239.884499,2457.173372,2672.895184,2852.512797,2939.241347,3553.180924,2802.48958,2159.425423
2020/5/28 13:00,3.836,0,6.099,6.9,,1094.763335,1337.568049,1534.903133,1913.041204,2242.638881,2459.633421,2675.565491,2855.537356,2942.324561,3552.10039,2812.549429,2167.47307
2020/5/28 14:00,3.836,10,6.179,6.9,,1093.118081,1337.010161,1535.767864,1915.908018,2245.393263,2462.09347,2678.235799,2858.561915,2945.407775,3551.019857,2822.609278,2175.520717
2020/5/28 15:00,3.837,0,6.336,6.9,,1091.472828,1336.452274,1536.632595,1918.774832,2248.147645,2464.553519,2680.906106,2861.586474,2948.490989,3549.939323,2832.669127,2183.568364
2020/5/28 16:00,3.838,0,6.68,6.9,,1089.827574,1335.894386,1537.497327,1921.641646,2250.902026,2467.013568,2683.576413,2864.611033,2951.574203,3548.858789,2842.728976,2191.616011
2020/5/28 17:00,3.838,0,7.55,6.9,,1088.182321,1335.336499,1538.362058,1924.50846,2253.656408,2469.473618,2686.24672,2867.635592,2954.657417,3547.778256,2852.788826,2199.663658
2020/5/28 18:00,3.835,0,7.167,6.9,,1086.537067,1334.778611,1539.22679,1927.375274,2256.41079,2471.933667,2688.917028,2870.660151,2957.740631,3546.697722,2862.848675,2207.711306
2020/5/28 19:00,3.835,0,8.4,6.9,,1084.891814,1334.220724,1540.091521,1930.242088,2259.165171,2474.393716,2691.587335,2873.68471,2960.823845,3545.617189,2872.908524,2215.758953
2020/5/28 20:00,4.1892,0,8.216666667,6.966666667,,1083.24656,1333.662836,1540.956253,1933.108902,2261.919553,2476.853765,2694.257642,2876.709269,2963.907059,3544.536655,2882.968373,2223.8066
2020/5/28 21:00,4.5434,0,8.033333333,7.033333333,,1081.601307,1333.104948,1541.820984,1935.975716,2264.673935,2479.313814,2696.92795,2879.733828,2966.990273,3543.456121,2893.028222,2231.854247
2020/5/28 22:00,4.8976,0,7.85,7.1,,1079.956053,1332.547061,1542.685715,1938.84253,2267.428317,2481.773863,2699.598257,2882.758387,2970.073487,3542.375588,2903.088071,2239.901894
2020/5/28 23:00,5.2518,0,7.666666667,7.166666667,,1078.3108,1331.989173,1543.550447,1941.709344,2270.182698,2484.233912,2702.268564,2885.782945,2973.156701,3541.295054,2913.14792,2247.949541
2020/5/29 0:00,5.606,0,7.483333333,7.233333333,,1076.665546,1331.431286,1544.415178,1944.576158,2272.93708,2486.693961,2704.938871,2888.807504,2976.239915,3540.214521,2923.207769,2255.997188
2020/5/29 1:00,4.613,0,7.3,7.3,-39.5,1075.020293,1330.873398,1545.27991,1947.442972,2275.691462,2489.15401,2707.609179,2891.832063,2979.323129,3539.133987,2933.267618,2264.044835
2020/5/29 2:00,4.224,0,7.3,7.3,-14.417,1073.375039,1330.31551,1546.144641,1950.309786,2278.445843,2491.614059,2710.279486,2894.856622,2982.406343,3538.053453,2943.327467,2272.092482
2020/5/29 3:00,4.031,0,7.3,7.3,-5.22,1071.729786,1329.757623,1547.009372,1953.1766,2281.200225,2494.074109,2712.949793,2897.881181,2985.489557,3536.97292,2953.387316,2280.140129
2020/5/29 4:00,3.921,0,7.3,7.3,-1.16,1070.084532,1329.199735,1547.874104,1956.043414,2283.954607,2496.534158,2715.620101,2900.90574,2988.572771,3535.892386,2963.447165,2288.187776
2020/5/29 5:00,3.854,0,7.3,7.3,1.29,1068.439279,1328.641848,1548.738835,1958.910228,2286.708989,2498.994207,2718.290408,2903.930299,2991.655985,3534.811853,2973.507015,2296.235423
2020/5/29 6:00,3.808,0,7.3,7.3,2.861,1066.794025,1328.08396,1549.603567,1961.777042,2289.46337,2501.454256,2720.960715,2906.954858,2994.739199,3533.731319,2983.566864,2304.28307
2020/5/29 7:00,3.778,0,7.3,7.3,3.919,1065.148772,1327.526072,1550.468298,1964.643856,2292.217752,2503.914305,2723.631022,2909.979417,2997.822413,3532.650786,2993.626713,2312.330717
2020/5/29 8:00,3.756,0,7.3,7.3,4.662,1063.503518,1326.968185,1551.33303,1967.51067,2294.972134,2506.374354,2726.30133,2913.003976,3000.905627,3531.570252,3003.686562,2320.378365
2020/5/29 9:00,3.739,0,7.3,7.3,5.202,1061.858265,1326.410297,1552.197761,1970.377484,2297.726516,2508.834403,2728.971637,2916.028535,3003.988841,3530.489718,3013.746411,2328.426012
2020/5/29 10:00,3.727,0,7.3,7.3,5.605,1060.213011,1325.85241,1553.062492,1973.244299,2300.480897,2511.294452,2731.641944,2919.053094,3007.072055,3529.409185,3023.80626,2336.473659
2020/5/29 11:00,3.835,0,7.3,7.3,5.912,1058.567758,1325.294522,1553.927224,1976.111113,2303.235279,2513.754501,2734.312252,2922.077653,3010.155269,3528.328651,3033.866109,2344.521306
2020/5/29 12:00,3.674,0,7.3,7.3,3.4,1056.922504,1324.736634,1554.791955,1978.977927,2305.989661,2516.21455,2736.982559,2925.102212,3013.238483,3527.248118,3043.925958,2352.568953
2020/5/29 13:00,3.674,0,7.3,7.3,7.3,1055.277251,1324.178747,1555.656687,1981.844741,2308.744042,2518.674599,2739.652866,2928.126771,3016.321697,3526.167584,3053.985807,2360.6166
2020/5/29 14:00,3.673,0,7.3,7.3,7.1,1053.631997,1323.620859,1556.521418,1984.711555,2311.498424,2521.134649,2742.323173,2931.15133,3019.404911,3525.08705,3064.045656,2368.664247
2020/5/29 15:00,3.673,0,7.3,7.3,7.1,1051.986744,1323.062972,1557.38615,1987.578369,2314.252806,2523.594698,2744.993481,2934.175889,3022.488125,3524.006517,3074.105505,2376.711894
2020/5/29 16:00,3.673,0,7.3,7.3,7.3,1050.34149,1322.505084,1558.250881,1990.445183,2317.007188,2526.054747,2747.663788,2937.200447,3025.571339,3522.925983,3084.165354,2384.759541
2020/5/29 17:00,3.673,0,7.3,7.3,7.3,1048.696237,1321.947196,1559.115612,1993.311997,2319.761569,2528.514796,2750.334095,2940.225006,3028.654553,3521.84545,3094.225204,2392.807188
2020/5/29 18:00,3.674,0,7.3,7.3,7.3,1047.050983,1321.389309,1559.980344,1996.178811,2322.515951,2530.974845,2753.004402,2943.249565,3031.737767,3520.764916,3104.285053,2400.854835
2020/5/29 19:00,3.674,0,7.3,7.3,7.3,1045.40573,1320.831421,1560.845075,1999.045625,2325.270333,2533.434894,2755.67471,2946.274124,3034.820981,3519.684382,3114.344902,2408.902482
2020/5/29 20:00,3.674,0,7.3,7.3,7.3,1043.760476,1320.273534,1561.709807,2001.912439,2328.024714,2535.894943,2758.345017,2949.298683,3037.904195,3518.603849,3124.404751,2416.950129
2020/5/29 21:00,3.674,0,7.3,7.3,7.3,1042.115223,1319.715646,1562.574538,2004.779253,2330.779096,2538.354992,2761.015324,2952.323242,3040.987409,3517.523315,3134.4646,2424.997776
2020/5/29 22:00,3.674,0,7.3,7.3,7.3,1040.469969,1319.157758,1563.439269,2007.646067,2333.533478,2540.815041,2763.685632,2955.347801,3044.070623,3516.442782,3144.524449,2433.045424
2020/5/29 23:00,3.674,0,7.3,7.3,7.3,1038.824716,1318.599871,1564.304001,2010.512881,2336.28786,2543.27509,2766.355939,2958.37236,3047.153837,3515.362248,3154.584298,2441.093071
2020/5/30 0:00,3.674,0,7.3,7.3,7.3,1037.179462,1318.041983,1565.168732,2013.379695,2339.042241,2545.73514,2769.026246,2961.396919,3050.237051,3514.281714,3164.644147,2449.140718
2020/5/30 1:00,3.674,0,7.3,7.3,7.3,1035.534209,1317.484096,1566.033464,2016.246509,2341.796623,2548.195189,2771.696553,2964.421478,3053.320265,3513.201181,3174.703996,2457.188365
2020/5/30 2:00,3.674,0,7.3,7.3,7.3,1033.888955,1316.926208,1566.898195,2019.113323,2344.551005,2550.655238,2774.366861,2967.446037,3056.403479,3512.120647,3184.763845,2465.236012
2020/5/30 3:00,3.674,0,7.3,7.3,7.3,1032.243702,1316.36832,1567.762927,2021.980137,2347.305386,2553.115287,2777.037168,2970.470596,3059.486693,3511.040114,3194.823694,2473.283659
2020/5/30 4:00,3.674,0,7.3,7.3,7.3,1030.598448,1315.810433,1568.627658,2024.846951,2350.059768,2555.575336,2779.707475,2973.495155,3062.569907,3509.95958,3204.883543,2481.331306
2020/5/30 5:00,3.674,0,7.3,7.3,7.3,1028.953195,1315.252545,1569.492389,2027.713765,2352.81415,2558.035385,2782.377783,2976.519714,3065.653121,3508.879047,3214.943393,2489.378953
2020/5/30 6:00,3.674,0,7.3,7.3,7.3,1027.307941,1314.694658,1570.357121,2030.580579,2355.568532,2560.495434,2785.04809,2979.544273,3068.736335,3507.798513,3225.003242,2497.4266
2020/5/30 7:00,3.674,0,7.3,7.3,7.3,1025.662688,1314.13677,1571.221852,2033.447394,2358.322913,2562.955483,2787.718397,2982.568832,3071.819549,3506.717979,3235.063091,2505.474247
2020/5/30 8:00,3.674,0,7.3,7.3,7.3,1024.017434,1313.578882,1572.086584,2036.314208,2361.077295,2565.415532,2790.388704,2985.59339,3074.902763,3505.637446,3245.12294,2513.521894
2020/5/30 9:00,3.675,0,7.3,7.3,7.3,1022.372181,1313.020995,1572.951315,2039.181022,2363.831677,2567.875581,2793.059012,2988.617949,3077.985977,3504.556912,3255.182789,2521.569541
2020/5/30 10:00,3.675,0,7.3,7.3,7.3,1020.726927,1312.463107,1573.816046,2042.047836,2366.586059,2570.33563,2795.729319,2991.642508,3081.069191,3503.476379,3265.242638,2529.617188
2020/5/30 11:00,3.675,0,7.3,7.3,7.3,1019.081674,1311.90522,1574.680778,2044.91465,2369.34044,2572.79568,2798.399626,2994.667067,3084.152405,3502.395845,3275.302487,2537.664835
2020/5/30 12:00,3.675,0,7.3,7.3,7.3,1017.43642,1311.347332,1575.545509,2047.781464,2372.094822,2575.255729,2801.069933,2997.691626,3087.235619,3501.315311,3285.362336,2545.712483
2020/5/30 13:00,3.675,0,7.3,7.341,7.3,1015.791167,1310.789444,1576.410241,2050.648278,2374.849204,2577.715778,2803.740241,3000.716185,3090.318833,3500.234778,3295.422185,2553.76013
2020/5/30 14:00,3.675,0,7.3,7.355,7.3,1014.145913,1310.231557,1577.274972,2053.515092,2377.603585,2580.175827,2806.410548,3003.740744,3093.402047,3499.154244,3305.482034,2561.807777
2020/5/30 15:00,3.675,0,7.3,7.353,7.3,1012.50066,1309.673669,1578.139704,2056.381906,2380.357967,2582.635876,2809.080855,3006.765303,3096.485261,3498.073711,3315.541883,2569.855424
2020/5/30 16:00,3.675,0,7.3,7.3,7.3,1010.855406,1309.115782,1579.004435,2059.24872,2383.112349,2585.095925,2811.751163,3009.789862,3099.568475,3496.993177,3325.601732,2577.903071
2020/5/30 17:00,3.675,0,7.3,7.3,7.326,1009.210153,1308.557894,1579.869166,2062.115534,2385.866731,2587.555974,2814.42147,3012.814421,3102.651689,3495.912643,3335.661582,2585.950718
2020/5/30 18:00,3.675,0,7.3,7.3,7.303,1007.564899,1308.000006,1580.733898,2064.982348,2388.621112,2590.016023,2817.091777,3015.83898,3105.734903,3494.83211,3345.721431,2593.998365
2020/5/30 19:00,3.675,0,7.3,7.3,7.3,1005.919646,1307.442119,1581.598629,2067.849162,2391.375494,2592.476072,2819.762084,3018.863539,3108.818117,3493.751576,3355.78128,2602.046012
2020/5/30 20:00,3.675,0,7.3,7.3,7.3,1004.274392,1306.884231,1582.463361,2070.715976,2394.129876,2594.936121,2822.432392,3021.888098,3111.901331,3492.671043,3365.841129,2610.093659
2020/5/30 21:00,3.675,0,7.3,7.3,7.3,1002.629139,1306.326344,1583.328092,2073.58279,2396.884257,2597.396171,2825.102699,3024.912657,3114.984545,3491.590509,3375.900978,2618.141306
2020/5/30 22:00,3.675,0,7.3,7.3,7.3,1000.983885,1305.768456,1584.192824,2076.449604,2399.638639,2599.85622,2827.773006,3027.937216,3118.067759,3490.509975,3385.960827,2626.188953
2020/5/30 23:00,3.675,0,7.3,7.3,7.3,999.3386316,1305.210568,1585.057555,2079.316418,2402.393021,2602.316269,2830.443314,3030.961775,3121.150973,3489.429442,3396.020676,2634.2366
2020/5/31 0:00,3.676,0,7.3,7.3,7.3,997.6933781,1304.652681,1585.922286,2082.183232,2405.147403,2604.776318,2833.113621,3033.986334,3124.234187,3488.348908,3406.080525,2642.284247
2020/5/31 1:00,3.676,0,7.3,7.1,7.3,996.0481246,1304.094793,1586.787018,2085.050046,2407.901784,2607.236367,2835.783928,3037.010892,3127.317401,3487.268375,3416.140374,2650.331894
2020/5/31 2:00,3.676,0,7.3,7.1,7.3,994.4028711,1303.536906,1587.651749,2087.91686,2410.656166,2609.696416,2838.454235,3040.035451,3130.400615,3486.187841,3426.200223,2658.379542
2020/5/31 3:00,3.676,0,7.3,7.1,7.3,992.7576176,1302.979018,1588.516481,2090.783674,2413.410548,2612.156465,2841.124543,3043.06001,3133.483829,3485.107307,3436.260072,2666.427189
2020/5/31 4:00,3.676,0,7.3,7.1,7.3,991.1123641,1302.42113,1589.381212,2093.650488,2416.16493,2614.616514,2843.79485,3046.084569,3136.567043,3484.026774,3446.319921,2674.474836
2020/5/31 5:00,3.676,0,7.3,7.1,7.1,989.4671106,1301.863243,1590.245943,2096.517303,2418.919311,2617.076563,2846.465157,3049.109128,3139.650257,3482.94624,3456.379771,2682.522483
2020/5/31 6:00,3.676,0,7.3,7.1,7.1,987.8218571,1301.305355,1591.110675,2099.384117,2421.673693,2619.536612,2849.135464,3052.133687,3142.733471,3481.865707,3466.43962,2690.57013
2020/5/31 7:00,3.676,0,7.3,7.1,7.1,986.1766035,1300.747468,1591.975406,2102.250931,2424.428075,2621.996661,2851.805772,3055.158246,3145.816685,3480.785173,3476.499469,2698.617777
