TIME,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12
2020-05-05 03:00:00,187.06400000000008,323.32548148148146,575.0035132275134,465.84683597883594,968.6698624338628,2610.5665820105833,3688.803386243387,3776.200698412699,4005.448296296297,3929.9992169312177,1694.5286984126988,943.0013968253969
2020-05-05 04:00:00,187.50132275132285,323.5345987654321,575.4310008818343,466.55333774250437,969.4663712522049,2609.1819885361565,3685.219320987655,3772.8407010582014,4001.6322663139335,3926.541657848325,1694.337592592593,943.2393121693123
2020-05-05 05:00:00,187.93864550264558,323.7437160493827,575.8584885361553,467.25983950617285,970.2628800705471,2607.7973950617293,3681.6352557319233,3769.480703703704,3997.8162363315705,3923.084098765433,1694.1464867724872,943.4772275132276
2020-05-05 06:00:00,188.37596825396835,323.95283333333333,576.2859761904763,467.9663412698413,971.0593888888893,2606.4128015873025,3678.0511904761916,3766.1207063492066,3994.000206349207,3919.62653968254,1693.9553809523813,943.715142857143
2020-05-05 07:00:00,188.8132910052911,324.16195061728394,576.7134638447973,468.6728430335097,971.8558977072314,2605.0282081128757,3674.4671252204594,3762.760708994709,3990.184176366844,3916.168980599648,1693.7642751322755,943.9530582010583
2020-05-05 08:00:00,189.25061375661386,324.3710679012346,577.1409514991183,469.37934479717813,972.6524065255736,2603.643614638449,3670.8830599647276,3759.400711640212,3986.3681463844805,3912.7114215167553,1693.5731693121697,944.1909735449736
2020-05-05 09:00:00,189.6879365079366,324.5801851851852,577.5684391534393,470.08584656084656,973.4489153439157,2602.259021164022,3667.2989947089955,3756.040714285715,3982.552116402117,3909.253862433863,1693.382063492064,944.428888888889
2020-05-05 10:00:00,190.12525925925934,324.7893024691358,577.9959268077603,470.792348324515,974.2454241622579,2600.8744276895954,3663.7149294532637,3752.6807169312174,3978.736086419754,3905.7963033509704,1693.1909576719581,944.6668042328043
2020-05-05 11:00:00,190.5625820105821,324.9984197530864,578.4234144620813,471.4988500881834,975.0419329806,2599.4898342151687,3660.1308641975315,3749.32071957672,3974.9200564373905,3902.3387442680782,1692.9998518518523,944.9047195767197
2020-05-05 12:00:00,190.99990476190484,325.20753703703707,578.8509021164023,472.20535185185184,975.8384417989422,2598.105240740742,3656.5467989418,3745.9607222222226,3971.104026455027,3898.881185185186,1692.8087460317465,945.142634920635
2020-05-05 13:00:00,191.4372275132276,325.4166543209877,579.2783897707233,472.9118536155203,976.6349506172843,2596.720647266315,3652.962733686068,3742.600724867725,3967.287996472664,3895.4236261022934,1692.6176402116407,945.3805502645504
2020-05-05 14:00:00,191.87455026455035,325.6257716049383,579.7058774250443,473.6183553791887,977.4314594356265,2595.3360537918884,3649.378668430336,3739.2407275132277,3963.4719664903005,3891.966067019401,1692.426534391535,945.6184656084657
2020-05-05 15:00:00,192.31187301587312,325.8348888888889,580.1333650793651,474.3248571428571,978.2279682539686,2593.951460317461,3645.794603174604,3735.8807301587303,3959.6559365079374,3888.5085079365085,1692.235428571429,945.8563809523811
2020-05-05 16:00:00,192.74919576719586,326.0440061728395,580.5608527336861,475.03135890652555,979.0244770723108,2592.5668668430344,3642.210537918872,3732.5207328042334,3955.839906525574,3885.0509488536163,1692.044322751323,946.0942962962964
2020-05-05 17:00:00,193.1865185185186,326.25312345679015,580.9883403880071,475.737860670194,979.820985890653,2591.1822733686076,3638.6264726631402,3729.160735449736,3952.0238765432105,3881.5933897707237,1691.8532169312173,946.3322116402118
2020-05-05 18:00:00,193.62384126984136,326.46224074074075,581.4158280423281,476.4443624338624,980.6174947089951,2589.797679894181,3635.042407407408,3725.8007380952386,3948.2078465608474,3878.1358306878315,1691.6621111111115,946.5701269841271
2020-05-05 19:00:00,194.0611640211641,326.67135802469136,581.8433156966491,477.15086419753084,981.4140035273373,2588.413086419754,3631.4583421516763,3722.440740740741,3944.391816578484,3874.678271604939,1691.4710052910057,946.8080423280425
2020-05-05 20:00:00,194.49848677248687,326.88047530864196,582.2708033509701,477.85736596119926,982.2105123456794,2587.0284929453273,3627.8742768959446,3719.0807433862437,3940.5757865961205,3871.2207125220466,1691.2798994708999,947.0459576719578
2020-05-05 21:00:00,194.9358095238096,327.0895925925926,582.6982910052911,478.5638677248677,983.0070211640216,2585.6438994709006,3624.2902116402124,3715.7207460317463,3936.7597566137574,3867.763153439154,1691.088793650794,947.2838730158732
2020-05-05 22:00:00,195.37313227513238,327.2987098765432,583.1257786596121,479.2703694885362,983.8035299823637,2584.259305996474,3620.7061463844807,3712.360748677249,3932.943726631394,3864.3055943562617,1690.8976878306883,947.5217883597885
2020-05-05 23:00:00,195.81045502645512,327.50782716049383,583.5532663139331,479.9768712522046,984.6000388007059,2582.874712522047,3617.1220811287485,3709.0007513227515,3929.127696649031,3860.848035273369,1690.7065820105825,947.7597037037038
2020-05-06 00:00:00,196.24777777777788,327.71694444444444,583.980753968254,480.68337301587303,985.396547619048,2581.4901190476203,3613.538015873017,3705.6407539682546,3925.3116666666674,3857.390476190477,1690.5154761904766,947.9976190476192
2020-05-06 01:00:00,196.68510052910062,327.92606172839504,584.408241622575,481.38987477954146,986.1930564373902,2580.1055255731935,3609.9539506172846,3702.280756613757,3921.495636684304,3853.932917107584,1690.3243703703708,948.2355343915345
2020-05-06 02:00:00,197.1224232804234,328.1351790123457,584.835729276896,482.0963765432099,986.9895652557323,2578.7209320987663,3606.369885361553,3698.9207592592597,3917.679606701941,3850.475358024692,1690.133264550265,948.4734497354499
2020-05-06 03:00:00,197.55974603174613,328.3442962962963,585.263216931217,482.8028783068783,987.7860740740745,2577.3363386243395,3602.785820105821,3695.5607619047623,3913.8635767195774,3847.0177989418,1689.9421587301592,948.7113650793652
2020-05-06 04:00:00,197.99706878306887,328.5534135802469,585.690704585538,483.50938007054674,988.5825828924166,2575.9517451499128,3599.201754850089,3692.200764550265,3910.0475467372144,3843.560239858907,1689.7510529100534,948.9492804232806
2020-05-06 05:00:00,198.43439153439164,328.7625308641975,586.118192239859,484.21588183421517,989.3790917107588,2574.567151675486,3595.617689594357,3688.8407671957675,3906.231516754851,3840.102680776015,1689.5599470899476,949.1871957671959
2020-05-06 06:00:00,198.87171428571438,328.9716481481482,586.54567989418,484.9223835978836,990.1756005291008,2573.1825582010592,3592.033624338625,3685.48076984127,3902.4154867724874,3836.6451216931223,1689.3688412698416,949.4251111111113
2020-05-06 07:00:00,199.30903703703714,329.1807654320988,586.973167548501,485.628885361552,990.972109347443,2571.7979647266325,3588.4495590828933,3682.1207724867727,3898.5994567901243,3833.18756261023,1689.1777354497358,949.6630264550266
2020-05-06 08:00:00,199.74635978835988,329.3898827160494,587.400655202822,486.33538712522045,991.7686181657853,2570.4133712522057,3584.865493827161,3678.7607751322757,3894.783426807761,3829.7300035273374,1688.98662962963,949.900941798942
2020-05-06 09:00:00,200.18368253968265,329.599,587.828142857143,487.0418888888889,992.5651269841273,2569.028777777779,3581.2814285714294,3675.4007777777783,3890.9673968253974,3826.2724444444452,1688.7955238095242,950.1388571428572
2020-05-06 10:00:00,200.6210052910054,329.80811728395065,588.255630511464,487.7483906525573,993.3616358024696,2567.644184303352,3577.6973633156977,3672.040780423281,3887.1513668430343,3822.8148853615526,1688.6044179894184,950.3767724867726
2020-05-06 11:00:00,201.05832804232813,330.01723456790126,588.6831181657849,488.45489241622573,994.1581446208116,2566.2595908289254,3574.1132980599655,3668.6807830687835,3883.335336860671,3819.3573262786604,1688.4133121693126,950.6146878306879
2020-05-06 12:00:00,201.4956507936509,330.22635185185186,589.1106058201059,489.16139417989416,994.9546534391538,2564.874997354498,3570.5292328042337,3665.320785714286,3879.519306878308,3815.8997671957677,1688.2222063492068,950.8526031746032
2020-05-06 13:00:00,201.93297354497363,330.43546913580246,589.5380934744269,489.8678959435626,995.7511622574959,2563.4904038800714,3566.9451675485016,3661.9607883597887,3875.7032768959443,3812.4422081128755,1688.031100529101,951.0905185185186
2020-05-06 14:00:00,202.3702962962964,330.64458641975307,589.9655811287479,490.574397707231,996.5476710758381,2562.1058104056447,3563.36110229277,3658.6007910052913,3871.887246913581,3808.984649029983,1687.8399947089952,951.3284338624339
2020-05-06 15:00:00,202.80761904761914,330.85370370370373,590.3930687830689,491.2808994708995,997.3441798941802,2560.721216931218,3559.7770370370376,3655.240793650794,3868.071216931218,3805.5270899470906,1687.6488888888894,951.5663492063493
2020-05-06 16:00:00,203.2449417989419,331.06282098765433,590.8205564373899,491.9874012345679,998.1406887125224,2559.336623456791,3556.192971781306,3651.8807962962965,3864.2551869488543,3802.069530864198,1687.4577830687836,951.8042645502646
2020-05-06 17:00:00,203.68226455026465,331.27193827160494,591.2480440917109,492.69390299823635,998.9371975308645,2557.9520299823644,3552.608906525574,3648.5207989417995,3860.439156966491,3798.611971781306,1687.2666772486778,952.04217989418
2020-05-06 18:00:00,204.1195873015874,331.48105555555554,591.6755317460319,493.4004047619048,999.7337063492067,2556.5674365079376,3549.024841269842,3645.160801587302,3856.623126984128,3795.1544126984136,1687.075571428572,952.2800952380953
2020-05-06 19:00:00,204.55691005291015,331.6901728395062,592.1030194003529,494.1069065255732,1000.5302151675489,2555.182843033511,3545.4407760141103,3641.8008042328047,3852.8070970017643,3791.696853615521,1686.8844656084661,952.5180105820107
2020-05-06 20:00:00,204.9942328042329,331.8992901234568,592.5305070546738,494.81340828924164,1001.326723985891,2553.798249559084,3541.856710758378,3638.4408068783073,3848.9910670194013,3788.2392945326283,1686.69335978836,952.755925925926
2020-05-06 21:00:00,205.43155555555566,332.1084074074074,592.9579947089948,495.51991005291006,1002.1232328042332,2552.4136560846573,3538.2726455026464,3635.08080952381,3845.175037037038,3784.781735449736,1686.5022539682543,952.9938412698414
2020-05-06 22:00:00,205.8688783068784,332.317524691358,593.3854823633158,496.2264118165785,1002.9197416225753,2551.02906261023,3534.688580246914,3631.7208121693125,3841.3590070546743,3781.324176366844,1686.3111481481485,953.2317566137567
2020-05-06 23:00:00,206.30620105820117,332.5266419753086,593.8129700176368,496.9329135802469,1003.7162504409175,2549.6444691358033,3531.1045149911824,3628.360814814815,3837.5429770723113,3777.866617283951,1686.1200423280427,953.4696719576721
2020-05-07 00:00:00,206.7435238095239,332.7357592592593,594.2404576719578,497.63941534391535,1004.5127592592596,2548.2598756613766,3527.5204497354507,3625.000817460318,3833.7269470899478,3774.409058201059,1685.928936507937,953.7075873015874
2020-05-07 01:00:00,207.18084656084665,332.9448765432099,594.6679453262788,498.3459171075838,1005.3092680776018,2546.87528218695,3523.9363844797185,3621.6408201058207,3829.9109171075843,3770.9514991181663,1685.737830687831,953.9455026455028
2020-05-07 02:00:00,207.6181693121694,333.1539938271605,595.0954329805998,499.0524188712522,1006.1057768959439,2545.490688712523,3520.352319223987,3618.2808227513233,3826.0948871252212,3767.493940035274,1685.5467248677253,954.1834179894181
2020-05-07 03:00:00,208.05549206349215,333.3631111111111,595.5229206349208,499.7589206349206,1006.9022857142861,2544.1060952380963,3516.7682539682546,3614.920825396826,3822.2788571428578,3764.0363809523815,1685.3556190476195,954.4213333333335
2020-05-07 04:00:00,208.49281481481492,333.57222839506176,595.9504082892418,500.46542239858906,1007.6987945326282,2542.7215017636695,3513.184188712523,3611.5608280423285,3818.4628271604947,3760.5788218694893,1685.1645132275137,954.6592486772488
2020-05-07 05:00:00,208.93013756613766,333.78134567901236,596.3778959435627,501.1719241622575,1008.4953033509704,2541.3369082892427,3509.600123456791,3608.200830687831,3814.6467971781312,3757.1212627865966,1684.9734074074079,954.8971640211641
2020-05-07 06:00:00,209.36746031746043,333.99046296296297,596.8053835978837,501.8784259259259,1009.2918121693125,2539.952314814816,3506.016058201059,3604.8408333333336,3810.8307671957677,3753.6637037037044,1684.782301587302,955.1350793650795
2020-05-07 07:00:00,209.80478306878317,334.19958024691357,597.2328712522046,502.58492768959434,1010.0883209876547,2538.567721340389,3502.4319929453272,3601.4808359788362,3807.0147372134047,3750.2061446208118,1684.5911957671963,955.3729947089948
2020-05-07 08:00:00,210.2421058201059,334.4086975308642,597.6603589065256,503.2914294532628,1010.8848298059968,2537.183127865962,3498.847927689595,3598.120838624339,3803.198707231041,3746.7485855379196,1684.4000899470905,955.6109100529102
2020-05-07 09:00:00,210.67942857142867,334.61781481481484,598.0878465608466,503.99793121693125,1011.681338624339,2535.798534391535,3495.2638624338633,3594.760841269842,3799.382677248678,3743.2910264550273,1684.2089841269847,955.8488253968255
2020-05-07 10:00:00,211.11675132275144,334.82693209876544,598.5153342151676,504.7044329805997,1012.4778474426812,2534.4139409171084,3491.679797178131,3591.4008439153445,3795.5666472663147,3739.8334673721347,1684.0178783068789,956.0867407407409
2020-05-07 11:00:00,211.55407407407418,335.03604938271604,598.9428218694886,505.4109347442681,1013.2743562610233,2533.0293474426817,3488.0957319223994,3588.040846560847,3791.750617283951,3736.375908289242,1683.8267724867728,956.3246560846562
2020-05-07 12:00:00,211.99139682539692,335.24516666666665,599.3703095238096,506.11743650793653,1014.0708650793655,2531.644753968255,3484.511666666667,3584.6808492063496,3787.934587301588,3732.91834920635,1683.635666666667,956.5625714285716
2020-05-07 13:00:00,212.4287195767197,335.4542839506173,599.7977971781306,506.82393827160496,1014.8673738977076,2530.260160493828,3480.9276014109355,3581.3208518518522,3784.1185573192247,3729.4607901234576,1683.4445608465612,956.8004867724869
2020-05-07 14:00:00,212.86604232804243,335.6634012345679,600.2252848324516,507.5304400352734,1015.6638827160498,2528.8755670194014,3477.3435361552038,3577.960854497355,3780.302527336861,3726.003231040565,1683.2534550264554,957.0384021164023
2020-05-07 15:00:00,213.30336507936516,335.8725185185185,600.6527724867726,508.2369417989418,1016.4603915343919,2527.4909735449746,3473.7594708994716,3574.6008571428574,3776.486497354498,3722.5456719576728,1683.0623492063496,957.2763174603176
2020-05-07 16:00:00,213.74068783068793,336.0816358024691,601.0802601410935,508.94344356261024,1017.2569003527341,2526.106380070548,3470.17540564374,3571.2408597883605,3772.6704673721347,3719.08811287478,1682.8712433862438,957.514232804233
2020-05-07 17:00:00,214.1780105820107,336.2907530864198,601.5077477954145,509.64994532627867,1018.0534091710762,2524.721786596121,3466.5913403880077,3567.880862433863,3768.854437389771,3715.630553791888,1682.680137566138,957.7521481481483
2020-05-07 18:00:00,214.61533333333344,336.4998703703704,601.9352354497355,510.3564470899471,1018.8499179894184,2523.3371931216943,3463.007275132276,3564.5208650793656,3765.038407407408,3712.1729947089952,1682.4890317460322,957.9900634920637
2020-05-07 19:00:00,215.05265608465618,336.708987654321,602.3627231040565,511.0629488536155,1019.6464268077605,2521.952599647267,3459.423209876544,3561.1608677248682,3761.2223774250447,3708.715435626103,1682.2979259259264,958.227978835979
2020-05-07 20:00:00,215.48997883597895,336.9181049382716,602.7902107583775,511.76945061728395,1020.4429356261027,2520.5680061728403,3455.839144620812,3557.800870370371,3757.4063474426816,3705.2578765432104,1682.1068201058206,958.4658941798943
2020-05-07 21:00:00,215.92730158730168,337.12722222222226,603.2176984126985,512.4759523809524,1021.2394444444449,2519.1834126984136,3452.2550793650803,3554.4408730158734,3753.590317460318,3701.800317460318,1681.9157142857148,958.7038095238097
2020-05-07 22:00:00,216.36462433862445,337.33633950617286,603.6451860670195,513.1824541446208,1022.035953262787,2517.798819223987,3448.671014109348,3551.080875661376,3749.7742874779547,3698.3427583774255,1681.724608465609,958.9417248677249
2020-05-07 23:00:00,216.8019470899472,337.54545679012347,604.0726737213405,513.8889559082893,1022.8324620811292,2516.41422574956,3445.0869488536164,3547.7208783068786,3745.9582574955916,3694.8851992945333,1681.5335026455032,959.1796402116403
2020-05-08 00:00:00,217.23926984126996,337.75457407407407,604.5001613756615,514.5954576719577,1023.6289708994713,2515.0296322751333,3441.502883597884,3544.360880952381,3742.142227513228,3691.4276402116407,1681.3423968253974,959.4175555555556
2020-05-08 01:00:00,217.6765925925927,337.9636913580247,604.9276490299825,515.3019594356261,1024.4254797178135,2513.6450388007065,3437.9188183421525,3541.0008835978842,3738.326197530865,3687.9700811287485,1681.1512910052913,959.655470899471
2020-05-08 02:00:00,218.11391534391544,338.17280864197534,605.3551366843035,516.0084611992945,1025.2219885361555,2512.2604453262798,3434.3347530864203,3537.640886243387,3734.5101675485016,3684.512522045856,1680.9601851851855,959.8933862433863
2020-05-08 03:00:00,218.5512380952382,338.38192592592594,605.7826243386244,516.714962962963,1026.0184973544976,2510.875851851853,3430.7506878306885,3534.2808888888894,3730.694137566138,3681.0549629629636,1680.7690793650797,960.1313015873017
2020-05-08 04:00:00,218.98856084656094,338.59104320987655,606.2101119929454,517.4214647266314,1026.81500617284,2509.4912583774258,3427.166622574957,3530.920891534392,3726.878107583775,3677.5974038800714,1680.577973544974,960.369216931217
2020-05-08 05:00:00,219.4258835978837,338.80016049382715,606.6375996472664,518.1279664902999,1027.611514991182,2508.106664902999,3423.5825573192246,3527.5608941798946,3723.0620776014116,3674.1398447971787,1680.3868677248681,960.6071322751324
2020-05-08 06:00:00,219.86320634920645,339.0092777777778,607.0650873015874,518.8344682539682,1028.4080238095241,2506.7220714285722,3419.998492063493,3524.200896825397,3719.246047619048,3670.6822857142865,1680.1957619047623,960.8450476190477
2020-05-08 07:00:00,220.30052910052922,339.2183950617284,607.4925749559084,519.5409700176367,1029.2045326278662,2505.3374779541455,3416.4144268077607,3520.8408994709,3715.430017636685,3667.224726631394,1680.0046560846565,961.082962962963
2020-05-08 08:00:00,220.73785185185196,339.427512345679,607.9200626102294,520.2474717813052,1030.0010414462085,2503.9528844797187,3412.830361552029,3517.4809021164024,3711.6139876543216,3663.7671675485017,1679.8135502645507,961.3208783068784
2020-05-08 09:00:00,221.1751746031747,339.6366296296296,608.3475502645504,520.9539735449736,1030.7975502645506,2502.568291005292,3409.2462962962973,3514.120904761905,3707.797957671958,3660.309608465609,1679.622444444445,961.5587936507937
2020-05-08 10:00:00,221.61249735449746,339.84574691358023,608.7750379188714,521.6604753086419,1031.5940590828927,2501.183697530865,3405.662231040565,3510.760907407408,3703.981927689595,3656.852049382717,1679.431338624339,961.7967089947091
2020-05-08 11:00:00,222.0498201058202,340.0548641975309,609.2025255731924,522.3669770723104,1032.390567901235,2499.7991040564384,3402.0781657848333,3507.4009100529106,3700.1658977072316,3653.394490299824,1679.2402328042333,962.0346243386244
2020-05-08 12:00:00,222.48714285714297,340.2639814814815,609.6300132275132,523.0734788359789,1033.1870767195771,2498.4145105820116,3398.494100529101,3504.040912698413,3696.3498677248685,3649.936931216932,1679.0491269841275,962.2725396825398
2020-05-08 13:00:00,222.9244656084657,340.4730987654321,610.0575008818342,523.7799805996473,1033.9835855379192,2497.029917107585,3394.9100352733694,3500.680915343916,3692.533837742505,3646.4793721340393,1678.8580211640217,962.5104550264551
2020-05-08 14:00:00,223.36178835978848,340.6822160493827,610.4849885361552,524.4864823633158,1034.7800943562613,2495.645323633158,3391.3259700176377,3497.3209179894184,3688.717807760142,3643.021813051147,1678.666915343916,962.7483703703705
2020-05-08 15:00:00,223.79911111111122,340.89133333333336,610.9124761904762,525.1929841269841,1035.5766031746036,2494.260730158731,3387.7419047619055,3493.960920634921,3684.9017777777785,3639.5642539682544,1678.47580952381,962.9862857142858
2020-05-08 16:00:00,224.23643386243396,341.10045061728397,611.3399638447972,525.8994858906526,1036.3731119929457,2492.876136684304,3384.157839506174,3490.6009232804236,3681.085747795415,3636.1066948853622,1678.284703703704,963.2242010582012
2020-05-08 17:00:00,224.67375661375672,341.3095679012346,611.7674514991182,526.605987654321,1037.1696208112878,2491.4915432098774,3380.5737742504416,3487.2409259259266,3677.269717813052,3632.6491358024696,1678.0935978835982,963.4621164021165
2020-05-08 18:00:00,225.11107936507946,341.5186851851852,612.1949391534392,527.3124894179895,1037.96612962963,2490.1069497354506,3376.98970899471,3483.880928571429,3673.4536878306885,3629.1915767195774,1677.9024920634924,963.7000317460319
2020-05-08 19:00:00,225.54840211640223,341.7278024691358,612.6224268077602,528.0189911816578,1038.7626384479722,2488.722356261024,3373.4056437389777,3480.520931216932,3669.637657848325,3625.734017636685,1677.7113862433866,963.9379470899472
2020-05-08 20:00:00,225.98572486772497,341.93691975308644,613.0499144620812,528.7254929453263,1039.5591472663143,2487.337762786597,3369.821578483246,3477.1609338624344,3665.821627865962,3622.2764585537925,1677.5202804232808,964.1758624338626
2020-05-08 21:00:00,226.42304761904774,342.14603703703705,613.4774021164022,529.4319947089947,1040.3556560846564,2485.9531693121703,3366.237513227514,3473.800936507937,3662.0055978835985,3618.8188994709,1677.329174603175,964.4137777777779
2020-05-08 22:00:00,226.86037037037048,342.35515432098765,613.9048897707232,530.1384964726632,1041.1521649029987,2484.5685758377435,3362.653447971782,3470.4409391534396,3658.189567901235,3615.3613403880076,1677.1380687830692,964.6516931216933
2020-05-08 23:00:00,227.29769312169321,342.56427160493826,614.3323774250441,530.8449982363315,1041.9486737213408,2483.1839823633168,3359.0693827160503,3467.080941798942,3654.373537918872,3611.9037813051154,1676.9469629629634,964.8896084656086
2020-05-09 00:00:00,227.73501587301598,342.7733888888889,614.7598650793651,531.5515,1042.745182539683,2481.79938888889,3355.485317460318,3463.7209444444447,3650.5575079365085,3608.446222222223,1676.7558571428576,965.127523809524
2020-05-09 01:00:00,228.17233862433875,342.9825061728395,615.1873527336861,532.2580017636685,1043.541691358025,2480.414795414463,3351.9012522045864,3460.3609470899473,3646.7414779541455,3604.9886631393306,1676.5647513227518,965.3654391534393
2020-05-09 02:00:00,228.6096613756615,343.1916234567901,615.6148403880071,532.9645035273369,1044.3382001763673,2479.030201940036,3348.317186948854,3457.0009497354504,3642.925447971782,3601.531104056438,1676.373645502646,965.6033544973546
2020-05-09 03:00:00,229.04698412698423,343.40074074074073,616.0423280423281,533.6710052910053,1045.1347089947094,2477.6456084656093,3344.7331216931225,3453.640952380953,3639.1094179894185,3598.0735449735457,1676.1825396825402,965.84126984127
2020-05-09 04:00:00,229.484306878307,343.6098580246914,616.4698156966491,534.3775070546737,1045.9312178130515,2476.2610149911825,3341.1490564373908,3450.2809550264556,3635.2933880070555,3594.615985890653,1675.9914338624344,966.0791851851853
2020-05-09 05:00:00,229.92162962962973,343.818975308642,616.8973033509701,535.0840088183422,1046.7277266313936,2474.8764215167557,3337.5649911816586,3446.920957671958,3631.477358024692,3591.158426807761,1675.8003280423286,966.3171005291007
